event_id,event_name,platform,event_status,event_group,event_desc,param_count,param_keys
sub_success_monthly_from_skin_tone,,iOS,未管理,,,2,"trace_info,source_type"
sub_success_monthly_from_smooth_presets,,iOS,未管理,,,1,trace_info
sub_success_monthly_from_teeth,,iOS,未管理,,,1,trace_info
survey_banner_click,,Android,未管理,,,5,"ab_group,meepo_abcode,function,trace_info,meepo_abcount"
survey_banner_close,,Android,未管理,,,5,"meepo_abcode,function,trace_info,meepo_abcount,close_type"
survey_banner_show,,Android,未管理,,,5,"ab_group,meepo_abcode,function,trace_info,meepo_abcount"
tech_ai_repair_detect_data,,iOS,未管理,,,8,"mode,image1_width,image3,image1_height,image1,image2,icon_name,component_version"
tech_ai_repair_detect_init,,iOS,未管理,,,0,
tech_aimodel_error,,iOS,未管理,,,2,"msg,key"
tech_album_asset_lists,,iOS,未管理,,,2,"identifier,numberOfAssets"
tech_album_image_invalid_size,,Android,未管理,,,9,"mode,path,isLive,imageName,width,type,icon_name,height,component_version"
tech_album_image_not_exist,,Android,未管理,,,10,"mode,filePath,width,from,failReason,type,uri,icon_name,height,component_version"
tech_album_video_invalided,,Android,未管理,,,15,"avVideo,filePath,type,uri,icon_name,videoHeight,component_version,videoWidth,mode,videoDuration,isOpen,frameAmount,width,from,height"
tech_alive_after_fix,,iOS,未管理,,,4,"mode,if_search,icon_name,component_version"
tech_capture_live_photo_cover,,iOS,未管理,,,4,"mode,unsupported_tags,icon_name,component_version"
tech_cleanup_expired_task,,iOS,未管理,,,1,count
tech_cloud_download_file_copy_fail,,Android,未管理,,,31,"tech_save_file_path,isOfflineTask,eUpITime,msgId,errorCode,resultPath,icon_name,tech_exception_msg,component_version,subIdType,mode,cloudType,techDownloadType,chainProceedStageList,taskStatus,resultPathFileSize,filePath,resultPathModified,fileMd5,thc,tech_result_file_path,errorMsg,subId,curTime,tech_from,if_search,resultPathExist,resultList,taskId,status,failedReason"
tech_cloud_download_file_rename,,Android,未管理,,,30,"tech_save_file_path,isOfflineTask,eUpITime,msgId,errorCode,resultPath,icon_name,component_version,subIdType,mode,cloudType,techDownloadType,chainProceedStageList,taskStatus,resultPathFileSize,filePath,tech_success,resultPathModified,fileMd5,thc,tech_result_file_path,errorMsg,subId,curTime,if_search,resultPathExist,resultList,taskId,status,failedReason"
tech_cloud_download_file_rename_fail,,Android,未管理,,,31,"tech_save_file_path,isOfflineTask,eUpITime,msgId,errorCode,resultPath,icon_name,component_version,subIdType,mode,cloudType,techDownloadType,chainProceedStageList,tech_result_file_exist,taskStatus,resultPathFileSize,tech_result_file_valid,filePath,resultPathModified,fileMd5,thc,tech_result_file_path,errorMsg,subId,curTime,if_search,resultPathExist,resultList,taskId,status,failedReason"
tech_cloud_download_sdk_file_valid,,Android,未管理,,,30,"tech_save_file_path,isOfflineTask,eUpITime,tech_type,msgId,errorCode,resultPath,icon_name,component_version,subIdType,mode,cloudType,techDownloadType,chainProceedStageList,taskStatus,resultPathFileSize,filePath,resultPathModified,fileMd5,thc,tech_result_file_path,errorMsg,subId,curTime,if_search,resultPathExist,resultList,taskId,status,failedReason"
tech_cloud_recover_alpha_start,,iOS,未管理,,,6,"original_url,target_url,using_core_image,msg_id,downloaded_url,online_url"
tech_cloud_recover_alpha_success,,iOS,未管理,,,7,"cost,original_url,target_url,using_core_image,msg_id,downloaded_url,online_url"
tech_cloud_task_run_stage,,Android,未管理,,,39,"isOfflineTask,cloudTask,eUpITime,UploadRunTooFastDuration,queryFNexStag,msgId,errorCode,resultPath,icon_name,excp,component_version,subIdType,mode,trace,cloudType,techDownloadType,stage_name,chainProceedStageList,stage_ordinal,taskStatus,QueryRunTooFastDuration,policy,resultPathFileSize,fullUrl,exeChainFrom,filePath,resultPathModified,fileMd5,thc,errorMsg,subId,efrom,curTime,if_search,resultPathExist,resultList,taskId,status,failedReason"
tech_cloud_task_run_stage_enter,,Android,未管理,,,6,"mode,stage_name,if_search,from,icon_name,component_version"
tech_cloud_transcoding_conditions,,iOS,未管理,,,6,"mode,async,if_search,icon_name,taskID,component_version"
tech_cloudfunction_step_monitor_cancel,,iOS,未管理,,,57,"all_time,tech_upload_retry_error_code,retry_error_code,tech_api_query_retry_error_message,icon_name,mode,resolution_type,server_reopen_flag,server_delivery_elapsed,media_type,retry_count,tech_upload_retry_count,is_livephoto,msg_id,tech_step,tech_api_delivery_retry_count,tech_upload_retry,is_face_distinguish,server_repost_time,deal_type,server_alg_process_time,server_upload_time,tech_video_format,wait_upload_time,upload_time,media_num,retry_error_message,if_search,tech_api_query_retry,server_waiting_time,tech_api_query_retry_error_code,is_motivate,server_remaining_elapsed,server_predict_elapsed,tech_api_delivery_retry_error_code,server_query_elapsed,tech_api_delivery_retry_error_message,server_ai_type,down_time,tech_api_query_retry_count,server_created_timestamp,task_id,deal_time,function_mode,component_version,duration,retry,from_type,retry_process,tech_upload_retry_error_message,tech_api_delivery_retry,target_type,fps,server_pull_timestamp,server_recived_at,task_type,server_handle_platform"
tech_cloudfunction_step_monitor_completed,,"Android,iOS",未管理,,,66,"all_time,tech_upload_retry_error_code,retry_error_code,is_retry,tech_api_query_retry_error_message,icon_name,apply_face_nums,mode,resolution_type,server_reopen_flag,server_delivery_elapsed,media_type,retry_count,techDownloadType,tech_upload_retry_count,is_livephoto,msg_id,tech_api_delivery_retry_count,tech_step,tech_upload_retry,is_face_distinguish,server_repost_time,deal_type,server_alg_process_time,face_nums,server_upload_time,tech_video_format,wait_upload_time,upload_time,media_num,retry_error_message,server_sub_task_alg_process_time,if_search,download_result_file_op_code,tech_api_query_retry,server_waiting_time,tech_api_query_retry_error_code,is_motivate,server_remaining_elapsed,server_predict_elapsed,tech_api_delivery_retry_error_code,server_query_elapsed,tech_api_delivery_retry_error_message,server_ai_type,down_time,tech_api_query_retry_count,server_created_timestamp,classical,deal_time,task_id,function_mode,component_version,duration,retry,from_type,retry_process,tech_upload_retry_error_message,tech_api_delivery_retry,target_type,fps,server_pull_timestamp,server_recived_at,is_offline_task_dev,task_type,server_handle_platform,mask_path"
tech_cloudfunction_step_monitor_fail,,"Android,iOS",未管理,,,67,"all_time,tech_upload_retry_error_code,retry_error_code,is_retry,tech_api_query_retry_error_message,icon_name,mode,resolution_type,server_reopen_flag,server_delivery_elapsed,media_type,retry_count,techDownloadType,tech_upload_retry_count,is_livephoto,msg_id,tech_api_delivery_retry_count,tech_step,error_message,tech_upload_retry,is_face_distinguish,server_repost_time,deal_type,server_alg_process_time,server_upload_time,tech_video_format,wait_upload_time,upload_time,media_num,retry_error_message,server_sub_task_alg_process_time,if_search,download_result_file_op_code,error_code,tech_api_query_retry,server_waiting_time,error_cause,tech_api_query_retry_error_code,is_motivate,server_remaining_elapsed,server_predict_elapsed,tech_api_delivery_retry_error_code,server_query_elapsed,tech_api_delivery_retry_error_message,server_ai_type,down_time,tech_api_query_retry_count,server_created_timestamp,classical,deal_time,task_id,function_mode,component_version,duration,retry,from_type,retry_process,tech_upload_retry_error_message,tech_api_delivery_retry,target_type,fps,server_pull_timestamp,server_recived_at,is_offline_task_dev,task_type,server_handle_platform,mask_path"
tech_cloudfunction_step_monitor_start,,"Android,iOS",未管理,,,27,"classical,task_id,icon_name,apply_face_nums,function_mode,component_version,mode,duration,resolution_type,media_type,techDownloadType,is_livephoto,tech_step,from_type,is_face_distinguish,deal_type,target_type,fps,face_nums,tech_video_format,media_num,if_search,download_result_file_op_code,is_offline_task_dev,task_type,is_motivate,mask_path"
tech_cut_video_error,,Android,未管理,,,11,"mode,duration,file,cutOutputFile,clipEndTime,if_search,startTime,endTime,clipStartTime,icon_name,component_version"
tech_device_model_attach,,Android,未管理,,,5,"mode,ram_size,icon_name,model_classify,component_version"
tech_disk_info,,iOS,未管理,,,6,"mode,remain_disk,if_search,remain_disk_old,icon_name,component_version"
tech_draft_encode_failed,,iOS,未管理,,,5,"mode,identifier,err_msg,icon_name,component_version"
tech_draft_import,,iOS,未管理,,,125,"帧率档位,setcover,画中画魔法照片,智能运镜,voice_enhancement,旋转,ab_concealer,cover,贴纸,media_type,默认分辨率档位,在线音乐,是否导出实况照片,是否来自草稿,shoulder,image_matting,canvas,watermark,effect_face_nums,分割,face_nums,lighting,音量,去双下巴,main_keyframe,无声检测,排序,haunch,beauty_model_num,内容片段色度抠图,magnifier,AI美容,朗读音频,时长,skin,import_format,镜头,变速,eyes,删除,替换,component_version,beauty_magic,一键成片,画质修复数,精致五官,图片张数,转场,镜头追踪,保存方式,from_type,倒放,face_enrich,contour,白牙,卡点,acne,noise_cancelling,enter_from,skin_color,分辨率档位,icon_name,实况照片数,mode,画中画防抖片段数,动画,人像个数,rcon_fragment_ewatermark,removeoil,picinpic_ewatermark,音效,画中画滤镜,音乐,素材信息,美妆,祛皱,is_voice_separate,边框,文字,手动瘦脸,复制,魔法照片,filtercolor_model_num,AR贴纸,来源,原始_人像个数,audio_separate_num,默认帧率档位,一键美颜,recording,face_lift,视频段数,words_behind_cnt,export_format,duration,item_following,hair,内容片段防抖片段数,字幕,矫正,subfunction,mosaic,裁剪,模板ID,画中画色度抠图,调色,美颜,teleprompter_import_text,蒙版,smooth,镜像,bronzer,语音字幕,picinpic_keyframe,animate_combination,画中画调色,画中画,身材美型,淡入淡出,body_beauty_model_num,尺寸,滤镜,混合模式,gif张数,画中画裁剪"
tech_end_export,,iOS,未管理,,,24,"retry_error_msg,error_message,result_height,result_width,remaining_disk_distribution,error_domain,segment_duration,retry_error_code,is_retry,result_resolution,from_scheme,output_resolution,icon_name,export_format,remaining_disk_old_distribution,component_version,result,mode,segment_count,result_duration,if_search,error_code,time,is_segment_export"
tech_export_error,,iOS,未管理,,,6,"mode,code,domain,message,icon_name,component_version"
tech_fetch_drafts,,iOS,未管理,,,2,"domain,count"
tech_get_play_duration,,Android,未管理,,,5,"mode,if_search,error,icon_name,component_version"
tech_live_photo_check,,Android,未管理,,,13,"mode,duration,livePhotoCount,imgCount,if_search,model,icon_name,brand,hitFileCacheCount,detectModelType,manufacturer,hitMemCacheCount,component_version"
tech_live_photo_generator,,iOS,未管理,,,10,"mode,has_aigc_metadata,cover_style,has_metadata,is_retry,is_retry_after_transcoding,is_parts_output,from_scheme,icon_name,component_version"
tech_live_photo_generator_cancel,,iOS,未管理,,,5,"mode,is_parts_output,from_scheme,icon_name,component_version"
tech_live_photo_generator_failed,,iOS,未管理,,,12,"mode,has_aigc_metadata,cover_style,error_description,has_metadata,is_retry,error_code,is_retry_after_transcoding,is_parts_output,from_scheme,icon_name,component_version"
tech_live_photo_generator_success,,iOS,未管理,,,10,"mode,has_aigc_metadata,cover_style,has_metadata,is_retry,is_retry_after_transcoding,is_parts_output,from_scheme,icon_name,component_version"
tech_live_photo_tab_set_data_set,,Android,未管理,,,8,"mode,is_live_photo_count,data_set_size,is_original_live_count,extra_flag,changed_size,icon_name,component_version"
tech_livephoto_avasset_additional,,iOS,未管理,,,33,"audio_languages,file_exists_after_write,track_count_subtitle,event_source,track_count_all,icon_name,track_types,component_version,mode,error_desc,phasset_width,track_natural_height,track_nominal_fps,track_count_video,track_count_audio,error_domain,track_count_timecode,resource_uti,asset_class,track_count_metadata,session_id,file_size,target_path_ext,phasset_height,track_natural_width,track_estimated_bitrate,track_count_muxed,resource_filename,if_search,error_code,target_folder,asset_local_id,track_count_text"
tech_media_services_reset,,iOS,未管理,,,7,"mode,scheme,fromType,if_search,icon_name,enterSource,component_version"
tech_media_services_reset_fix,,iOS,未管理,,,4,"mode,if_search,icon_name,component_version"
tech_mr_material_model_copy_fail,,iOS,未管理,,,6,"mode,localize_id,error_code_description,error_code,icon_name,component_version"
tech_mr_material_model_original_files,,iOS,未管理,,,7,"mode,localize_id,files_num,if_search,icon_name,$files,component_version"
tech_mtv_alert,,iOS,未管理,,,2,"title,message"
tech_operation_record,,Android,未管理,,,20,"io_write_size,redo_0,icon_name,component_version,mode,undo_0,undo_1,undo_2,redo_3,redo_1,redo_2,触发时机,if_search,max_action_count_2,max_action_count_3,undo_3,memory_cache_size,max_action_count_0,max_action_count_1,分类"
tech_pre_save,,iOS,未管理,,,134,"vip_material,帧率档位,setcover,画中画魔法照片,智能运镜,voice_enhancement,旋转,ab_concealer,cover,贴纸,media_type,默认分辨率档位,在线音乐,是否导出实况照片,是否来自草稿,shoulder,image_matting,canvas,watermark,effect_face_nums,分割,face_nums,lighting,音量,去双下巴,main_keyframe,无声检测,排序,haunch,beauty_model_num,内容片段色度抠图,if_search,magnifier,AI美容,朗读音频,vip_function,时长,skin,import_format,镜头,变速,eyes,删除,替换,component_version,beauty_magic,一键成片,画质修复数,精致五官,图片张数,转场,镜头追踪,保存方式,from_type,倒放,face_enrich,contour,白牙,卡点,acne,是否直传,noise_cancelling,enter_from,skin_color,edit_enter_from,分辨率档位,remaining_disk_space,icon_name,实况照片数,mode,画中画防抖片段数,动画,人像个数,first_source,rcon_fragment_ewatermark,removeoil,picinpic_ewatermark,音效,画中画滤镜,音乐,素材信息,美妆,祛皱,is_voice_separate,边框,文字,手动瘦脸,复制,魔法照片,filtercolor_model_num,AR贴纸,来源,原始_人像个数,audio_separate_num,默认帧率档位,一键美颜,recording,is_parts_output,face_lift,视频段数,words_behind_cnt,export_format,duration,item_following,hair,内容片段防抖片段数,字幕,矫正,subfunction,mosaic,裁剪,模板ID,画中画色度抠图,调色,美颜,teleprompter_import_text,second_source,蒙版,smooth,镜像,bronzer,语音字幕,picinpic_keyframe,animate_combination,画中画调色,画中画,身材美型,淡入淡出,body_beauty_model_num,尺寸,滤镜,混合模式,gif张数,画中画裁剪"
tech_remove_draft,,iOS,未管理,,,1,path
tech_save_draft,,iOS,未管理,,,5,"mode,identifier,if_search,icon_name,component_version"
tech_save_draft_error,,iOS,未管理,,,6,"mode,identifier,if_search,error,icon_name,component_version"
tech_sp_ai_repair_construct_operation_beans,,Android,未管理,,,6,"mode,isFromCache,isVideo,if_search,icon_name,component_version"
tech_sp_copy_file_failed,,Android,未管理,,,6,"mode,func,freeMB,errMsg,icon_name,component_version"
tech_sp_media_size_monitor,,"Android,iOS",未管理,,,7,"mode,max_width,gl_size,if_search,max_height,icon_name,component_version"
tech_sp_scan_file_completed,,Android,未管理,,,7,"retryTimes,mode,path,if_search,uri,icon_name,component_version"
tech_start_export,,iOS,未管理,,,4,"mode,if_search,icon_name,component_version"
tech_subscription_country_info,,"Android,iOS",未管理,,,12,"uid,isLogin,country_code,sdk_ver_code,business_trace_id,payEnv,google_play_version,mid,time,env,sdk_ver,register_country_code"
tech_video_edit_net_error,,Android,未管理,,,5,"mode,tech_error_msg,if_search,icon_name,component_version"
tech_will_back,,iOS,未管理,,,128,"帧率档位,setcover,画中画魔法照片,智能运镜,voice_enhancement,旋转,ab_concealer,cover,贴纸,media_type,默认分辨率档位,在线音乐,是否导出实况照片,是否来自草稿,shoulder,image_matting,canvas,watermark,effect_face_nums,分割,face_nums,lighting,音量,去双下巴,main_keyframe,无声检测,排序,haunch,beauty_model_num,内容片段色度抠图,magnifier,AI美容,朗读音频,时长,skin,import_format,镜头,变速,eyes,删除,替换,component_version,beauty_magic,一键成片,画质修复数,精致五官,图片张数,转场,镜头追踪,保存方式,from_type,倒放,face_enrich,contour,白牙,卡点,acne,noise_cancelling,enter_from,skin_color,edit_enter_from,分辨率档位,icon_name,实况照片数,mode,画中画防抖片段数,动画,人像个数,first_source,rcon_fragment_ewatermark,removeoil,picinpic_ewatermark,音效,画中画滤镜,音乐,素材信息,美妆,祛皱,is_voice_separate,边框,文字,手动瘦脸,复制,魔法照片,filtercolor_model_num,AR贴纸,来源,原始_人像个数,audio_separate_num,默认帧率档位,一键美颜,recording,face_lift,视频段数,words_behind_cnt,export_format,duration,item_following,hair,内容片段防抖片段数,字幕,矫正,subfunction,mosaic,裁剪,模板ID,画中画色度抠图,调色,美颜,teleprompter_import_text,second_source,蒙版,smooth,镜像,bronzer,语音字幕,picinpic_keyframe,animate_combination,画中画调色,画中画,身材美型,淡入淡出,body_beauty_model_num,尺寸,滤镜,混合模式,gif张数,画中画裁剪"
tech_write_to_album,,iOS,未管理,,,15,"remaining_disk_space,fps,is_retry,video_format,bitrate,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,width,if_search,height"
tech_write_to_album_failed,,iOS,未管理,,,18,"target_url,remaining_disk_space,fps,is_retry,video_format,bitrate,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,error_description,width,export_url,error_code,height"
tech_write_to_album_success,,iOS,未管理,,,15,"remaining_disk_space,fps,is_retry,video_format,bitrate,is_retry_after_transcoding,from_scheme,resolution,icon_name,component_version,mode,media_type,width,if_search,height"
third_func_click,三级功能点击,"Android,iOS",已管理,,,6,"second_func,meepo_abcode,first_func,trace_info,third_func,meepo_abcount"
third_func_enter,点击三级功能页面,"Android,iOS",已管理,,点击三级功能页面时上报,13,"second_func,mod,trace_info,is_tag,meepo_abcount,second_func_order,tab,meepo_abcode,first_func,third_func,first_func_order,third_func_order,from"
third_func_exposure,三级功能曝光,"Android,iOS",已管理,,三级功能曝光时上报,7,"second_func,meepo_abcode,first_func,trace_info,third_func,is_tag,meepo_abcount"
third_func_save,三级功能保存,"Android,iOS",已管理,,三级功能保存时上报,65,"skin_tone_custom_color,redness_fix_mode,prf_lip_mod,by_hips_value,by_autobreast_value,prf_face_mod,mod,by_necklength_value,by_shoulders_value,chin_mod,trace_info,is_effect,lips_mod,magic_selection,mode,tab,prf_nose_mod,first_func,nose_mod,is_custom,third_func,smooth_mode,by_square_shoulders,whiten_use,is_adjust_background_protect,prf_eyebrow_mod,single_side_used,version_type,eyes_mod,is_auto,align_level,by_waist_value,by_arm_value,by_ai_shape,waist,cheeks_mod,meepo_abcount,by_length_value,by_slim_value,by_tummy_value,is_adjust_auto,meepo_abcode,skin_tone_color,value,material_name,by_neck_value,presets_selection,prf_jaw_mod,second_func,smoth_mode,prf_head_mod,by_head_value,teeth_selection,eyebrows_mod,by_neckwidth_value,temp_strength,by_buttock_value,by_breast,by_auto_value,plump_selection,forehead_mod,by_legs_value,prf_eye_mod,is_background_protect,breast"
third_func_use,三级功能使用,"Android,iOS",已管理,,三级功能使用时触发,131,"muscular,by_autobreast_value,pl_nasal_base_value,pl_middle_value,mod,bm_smooth_value,bm_brighten_stat,by_necklength_value,none,freq_value,hourglass,nose_mod,is_custom,glitter_id,pl_forehead_value,pl_contour_value,bm_slim_stat,by_square_shoulders,is_adjust_background_protect,hourglass_value,pl_troughs_value,bm_lip_size_value,pl_mouth_value,eyes_mod,bm_nose_size_value,breast_plus,bm_whiten_stat,by_waist_value,pl_chin_value,slender_value,waist,pl_sockets_value,is_text,breast_lite,hour_glass_value,bm_tint_value,by_waist,cheeks_mod,by_value,hot,meepo_abcount,breast_plus_value,breast_lite_value,reshape_stat,meepo_abcode,perspective,bm_chin_value,second_func,protect_stat,nature_mod,teeth_selection,by_neckwidth_value,temp_strength,classic_mod,by_buttock_value,hot_value,by_auto_value,bm_tint_stat,slender,muscle_effect,by_legs_value,slider_intensity,is_passersby,is_background_protect,is_objects,skin_tone_custom_color,by_hips_value,rotate,by_shoulders_value,trace_info,is_effect,chin_mod,lips_mod,mode,horizontal,by_breast_value,resize_stat,tab,first_func,third_func,from,whiten_use,version_type,is_adjust,bm_enlarge_value,is_tag,is_auto,by_vertical_value,bm_whiten_value,align_level,bm_skin_tone_color,breast_none,bm_enlarge_stat,by_arm_value,by_ai_shape,bm_contouring_value,crop,makeup_id,is_spot_remover,by_horizontal_value,vertical,bm_face_width_value,adjust_count,is_ai_eraser,by_length_value,pl_medial_malar_value,by_slim_value,muscular_value,by_tummy_value,is_adjust_auto,skin_tone_color,bm_acne_stat,bm_brighten_value,value,material_name,by_neck_value,bm_dark_circles_stat,presets_selection,by_head_value,eyebrows_mod,is_mirror_stains,bm_red_eye_stat,bm_dark_circles_value,by_breast,soft_mod,eraser_stat,pl_eyes_value,forehead_mod,hairdye_color,breast_value,breast"
tool_function_cancle,,"Android,iOS",未管理,,,8,"mode,一级ID,二级ID,function_id,if_search,level1,icon_name,component_version"
tool_function_click,,"Android,iOS",未管理,,,8,"mode,一级ID,二级ID,function_id,if_search,level1,icon_name,component_version"
tool_function_enter,,"Android,iOS",未管理,,,8,"mode,一级ID,二级ID,if_search,function_id,level1,icon_name,component_version"
tool_function_show,,"Android,iOS",未管理,,,8,"mode,一级ID,二级ID,function_id,level1,icon_name,分类,component_version"
tool_function_yes,,"Android,iOS",未管理,,,8,"mode,一级ID,二级ID,function_id,if_search,level1,icon_name,component_version"
tool_icon_selected,,"Android,iOS",未管理,,,10,"mode,一级ID,二级ID,function_id,if_search,方式,level1,icon_id,icon_name,component_version"
tool_material_click,,"Android,iOS",未管理,,,14,"二级ID,click_status,三级ID,icon_name,if_func_search,素材ID,component_version,mode,一级ID,tab_id,is_recommend,if_search,is_search,position_id"
tool_material_show,,"Android,iOS",未管理,,,13,"二级ID,三级ID,icon_name,素材ID,component_version,mode,一级ID,tab_id,is_recommend,if_search,fourth_id,is_search,position_id"
tool_material_slide_change,,"Android,iOS",未管理,,,11,"mode,四级ID,一级ID,滑竿,二级ID,function_id,if_search,level1,三级ID,icon_name,component_version"
tool_material_yes,,"Android,iOS",未管理,,,9,"mode,一级ID,二级ID,if_search,三级ID,icon_name,position_id,素材ID,component_version"
tool_model_vip_window_click,,"Android,iOS",未管理,,,7,"mode,一级ID,if_search,icon_name,素材ID,分类,component_version"
tool_model_vip_window_show,,"Android,iOS",未管理,,,6,"mode,一级ID,if_search,icon_name,素材ID,component_version"
tools_bokeh_select_done,,Android,未管理,,,0,
trial_info,试用信息展示,"Android,iOS",已管理,,,6,"account_id,meepo_abcode,trace_info,page,meepo_abcount,is_trial"
user_act,,"Android,iOS",未管理,,,2,"account_id,trace_info"
user_agent_collect,,iOS,未管理,,,1,user_agent
user_portrait_edit_enter,进入编辑页,"Android,iOS",已管理,,进入编辑页触发该事件,9,"user_portrait_group,ads_switch,user_type,meepo_abcode,edit_enter_from,trace_info,is_retention_rewarded,meepo_abcount,user_firebase_group"
user_portrait_request,请求用户画像接口,"Android,iOS",已管理,,请求用户画像接口时上报,2,"account_id,trace_info"
user_portrait_request_result,返回用户画像接口,"Android,iOS",已管理,,返回用户画像接口时触发,7,"user_group,account_id,meepo_abcode,trace_info,is_success,error,meepo_abcount"
user_vip_status,会员身份情况,"Android,iOS",已管理,,用户启动app时上报,15,"reason,gid,is_vip,platform_time,trace_info,is_turn_on,is_platform_vip,tripartite_time,meepo_abcount,uid,account_id,otid,meepo_abcode,saasid,is_tripartite_vip"
videoEdit_ai_recognition_end,,iOS,未管理,,,10,"mode,detactDuration,detactStartTime,if_search,hardDecode,errorCode,tag,detectCount,icon_name,component_version"
videoEdit_ai_recognition_start,,iOS,未管理,,,8,"mode,detactStartTime,if_search,hardDecode,tag,detectCount,icon_name,component_version"
videoEdit_exportResource_link_error,,iOS,未管理,,,7,"mode,error_des,source_file_path,cache_file_path,error_code,icon_name,component_version"
video_album_enter,进入视频相册,"Android,iOS",已管理,,进入视频相册触发,5,"album_enter_from,enter_from,meepo_abcode,trace_info,meepo_abcount"
video_eraser_enter,进入视频消除笔宣传页面,"Android,iOS",已管理,,进入视频消除笔宣传页面,1,trace_info
video_eraser_use,video 消除笔打钩确认,"Android,iOS",已管理,,应用video 消除笔时触发(打钩确认),4,"mode,meepo_abcode,trace_info,meepo_abcount"
video_eraser_use_result,使用 视频消除笔算法请求结果返回,"Android,iOS",已管理,,使用 视频消除笔算法请求结果返回时触发,5,"meepo_abcode,trace_info,time,meepo_abcount,status"
video_face_identify_success,视频人脸识别成功,"Android,iOS",已管理,,视频人脸识别成功时触发,9,"video_time,mode,meepo_abcode,face_time,trace_info,if_search,meepo_abcount,icon_name,component_version"
video_magic_status,一键美颜开启关闭,"Android,iOS",已管理,,一键美颜开启关闭时上报,1,status
video_save,视频导出成功,"Android,iOS",已管理,,视频导出成功时触发,23,"video_time,mids_makeup_id,mids_makeup_tag_id,midc_makeup_id_EYN,face_num,framerate,face_time,midc_makeup_id_EYS,is_use_magic,trace_info,midc_makeup_id_MKS,midc_makeup_id_LIP,midc_makeup_id_EYL,resolution,meepo_abcount,midc_makeup_id_PUP,midc_makeup_id_BLU,meepo_abcode,save_time,midc_makeup_id_EYB,midc_makeup_id_001,midc_makeup_id_CON,prf_func_saved"
video_save_cancel,导出视频时未完成点击取消,"Android,iOS",已管理,,导出视频时未完成点击取消触发该事件,9,"video_time,wait_time,face_num,meepo_abcode,framerate,face_time,trace_info,resolution,meepo_abcount"
video_start_edit,选择视频相册后开始,"Android,iOS",已管理,,选择视频相册后开始编辑触发,12,"mode,enter_from,meepo_abcode,edit_enter_from,is_live,trace_info,if_search,first_source,meepo_abcount,icon_name,second_source,component_version"
vip_halfwindow_pay_touchoff,,Android,未管理,,,3,"is_google,business_trace_id,pay_channel"
w_payment_enter,,iOS,未管理,,,1,trace_info
w_subscription_click,订阅页点击订阅按钮,"Android,iOS",已管理,,选中某个plan并点击订阅按钮时上报,37,"mids_makeup_id,mids_makeup_tag_id,filter_tag_id,mids_category_id,trace_info,midc_makeup_id_MKS,source2,midc_makeup_id_LIP,meepo_abcount,content,duration,mids_material_id,midc_makeup_id_BLU,meepo_abcode,midc_makeup_id_EYB,source_2,source_0,credit_nums,source_1,is_ai,midc_makeup_id_EYN,type_id,midc_makeup_id_EYS,videoEditSource0,sale_status,source_type,midc_makeup_id_EYL,trial_days,sourcemodule,account_id,midc_makeup_id_PUP,filter_id,source_module,midc_makeup_id_CON,SKU,is_open_trial,order_id"
w_subscription_enter,进入订阅页,"Android,iOS",已管理,,成功订阅时上报成功付费时上报,37,"mids_makeup_id,mids_makeup_tag_id,filter_tag_id,mids_category_id,trace_info,midc_makeup_id_MKS,source2,midc_makeup_id_LIP,meepo_abcount,content,duration,mids_material_id,midc_makeup_id_BLU,meepo_abcode,midc_makeup_id_EYB,source_2,source_0,credit_nums,source_1,is_ai,midc_makeup_id_EYN,type_id,midc_makeup_id_EYS,videoEditSource0,sale_status,source_type,midc_makeup_id_EYL,trial_days,sourcemodule,account_id,midc_makeup_id_PUP,filter_id,source_module,midc_makeup_id_CON,SKU,is_open_trial,order_id"
w_subscription_renew_success,,"Android,iOS",未管理,,,8,"duration,meepo_abcode,pop_id,trace_info,SKU,meepo_abcount,strategy_name,pop_type"
w_subscription_show_fail,,"Android,iOS",未管理,,,6,"reason,meepo_abcode,product_id,trace_info,sale_status,meepo_abcount"
w_subscription_success,订阅成功,"Android,iOS",已管理,,进入订阅页时上报,33,"mids_makeup_id,mids_makeup_tag_id,filter_tag_id,mids_category_id,trace_info,midc_makeup_id_LIP,meepo_abcount,duration,mids_material_id,midc_makeup_id_BLU,meepo_abcode,midc_makeup_id_EYB,source_2,source_0,source_1,test_id,is_ai,midc_makeup_id_EYN,type_id,videoEditSource0,sale_status,source_type,midc_makeup_id_EYL,trial_days,sourcemodule,account_id,midc_makeup_id_PUP,filter_id,source_module,midc_makeup_id_CON,SKU,is_open_trial,order_id"
web_app_google_ads_flow,,iOS,未管理,,,5,"click_id,conversion_name,trace_info,conversion_value,conversion_currency"
webbridge_legacy_usage,,iOS,未管理,,,5,"result,scheme,value_empty,key,scene"
webview_click,点击打开H5页面,iOS,已管理,,点击打开H5页面时上报,5,"memory,x_trace_id,trace_info,time,url"
webview_close,退出webview,iOS,已管理,,退出webview上报,4,"x_trace_id,trace_info,time,url"
webview_created,webview初始化完成并开始加载H5,iOS,已管理,,webview初始化完成并开始加载H5时上报,5,"memory,x_trace_id,trace_info,time,url"
webview_h5_init,_init_事件触发,"Android,iOS",已管理,,_init_事件触发时上报,3,"x_trace_id,time,url"
