月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,打勾渗透率,进入渗透率,进入排名,打勾排名
2026-02,巴西,iOS,non-Organic,Glitter,0.7857142857142857,0.21428571428571427,33.5,0.007205020390867551,0.044773810960135156,35,33
2026-02,巴西,iOS,non-Organic,Glowup,3.6785714285714284,0.75,33.5,0.022358801483524034,0.11965724900795308,12,21
2026-02,巴西,iOS,non-Organic,Hair,6.035714285714286,1.5357142857142858,33.5,0.04702955535378727,0.18323769838673196,6,9
2026-02,巴西,iOS,non-Organic,Magic,9.678571428571429,4.714285714285714,33.5,0.14009392523088937,0.2876716454535881,1,1
2026-02,巴西,iOS,non-Organic,Makeup,3.6785714285714284,1.5,33.5,0.04309965165773354,0.10837568661242925,14,11
2026-02,巴西,iOS,non-Organic,Matte,0.35714285714285715,0.25,33.5,0.006771825470265212,0.03095307801489055,44,35
2026-02,巴西,iOS,non-Organic,Muscle,1.6071428571428572,0.6428571428571429,33.5,0.01846956148758449,0.06477245957951397,25,23
2026-02,巴西,iOS,non-Organic,Mykit,1.3571428571428572,0.0,33.5,0.0,0.05557931340844483,32,42
2026-02,巴西,iOS,non-Organic,Plump,1.6428571428571428,0.4642857142857143,33.5,0.013420034453052896,0.06597291202624253,24,28
2026-02,巴西,iOS,non-Organic,Preset,1.6428571428571428,0.17857142857142858,33.5,0.005134399852444966,0.05698565134911141,31,38
2026-02,巴西,iOS,non-Organic,Prism,0.5357142857142857,0.32142857142857145,33.5,0.010920628804992918,0.03856868231099971,38,31
2026-02,巴西,iOS,non-Organic,Relight,3.0357142857142856,1.2142857142857142,33.5,0.03580262651048293,0.10082317817198898,15,13
2026-02,巴西,iOS,non-Organic,Reshape,5.428571428571429,3.857142857142857,33.5,0.10810700210132453,0.15489317690605495,8,3
2026-02,巴西,iOS,non-Organic,Resize,2.392857142857143,1.1785714285714286,33.5,0.034264692180332575,0.08340169319023594,18,16
2026-02,巴西,iOS,non-Organic,Skin Tone,1.5357142857142858,0.8928571428571429,33.5,0.026955053389699456,0.05805353181865128,30,20
2026-02,巴西,iOS,non-Organic,Smooth,3.4642857142857144,2.8214285714285716,33.5,0.08109079259151095,0.11138383343695885,13,6
2026-02,巴西,iOS,non-Organic,Stamp,0.42857142857142855,0.10714285714285714,33.5,0.003224206349206349,0.032704563227780446,42,39
2026-02,巴西,iOS,non-Organic,Teeth,2.4285714285714284,0.0,33.5,0.0,0.07578272567664203,20,42
2026-02,巴西,iOS,non-Organic,Text,0.9285714285714286,0.10714285714285714,33.5,0.0027690027690027686,0.037109354352619174,40,41
2026-02,整体,Android,Organic,AI Expand,328.9642857142857,122.92857142857143,6586.071428571428,0.01870404301827586,0.049768207646657084,27,24
2026-02,整体,Android,Organic,AI Image,992.4285714285714,174.03571428571428,6586.071428571428,0.026486344137368934,0.15059557654652292,6,19
2026-02,整体,Android,Organic,AI Repair,471.32142857142856,226.14285714285714,6586.071428571428,0.03419412809762657,0.07108090822759962,18,16
2026-02,整体,Android,Organic,AI Replace,267.0,119.39285714285714,6586.071428571428,0.017973243585089095,0.04020159559160893,34,25
2026-02,整体,Android,Organic,AI Retouch,1367.5,608.7142857142857,6586.071428571428,0.0921431599901436,0.20734883660736309,4,3
2026-02,整体,Android,Organic,AI Tattoo,179.89285714285714,47.464285714285715,6586.071428571428,0.007218107008572666,0.027340218058601307,38,38
2026-02,整体,Android,Organic,Acne,439.92857142857144,284.75,6586.071428571428,0.04331042261669974,0.06682866927895141,21,13
2026-02,整体,Android,Organic,Adjust,735.3928571428571,359.75,6586.071428571428,0.05441084152836687,0.1111454852068663,8,8
2026-02,整体,Android,Organic,Background,585.75,70.32142857142857,6586.071428571428,0.0106273519004899,0.08812536080120628,15,33
2026-02,整体,Android,Organic,Blur,526.8214285714286,223.92857142857142,6586.071428571428,0.033639462648695384,0.07821539031916333,17,17
2026-02,整体,Android,Organic,Body,382.85714285714283,210.32142857142858,6586.071428571428,0.03202052712644227,0.05817359002876819,24,18
2026-02,整体,Android,Organic,Bokeh,534.6071428571429,317.5,6586.071428571428,0.04639246911711755,0.07841695561005271,16,12
2026-02,整体,Android,Organic,Brighten,276.14285714285717,142.32142857142858,6586.071428571428,0.021603228488985347,0.04192385621792595,33,21
2026-02,整体,Android,Organic,Concealer,333.85714285714283,147.25,6586.071428571428,0.02236007529830416,0.05070906931425934,26,20
2026-02,整体,Android,Organic,Contour,142.78571428571428,64.28571428571429,6586.071428571428,0.009790849633943477,0.021703317243597232,42,34
2026-02,整体,Android,Organic,Crop,454.67857142857144,329.39285714285717,6586.071428571428,0.05001095639757057,0.06889964327804221,19,9
2026-02,整体,Android,Organic,Dark Circles,213.25,133.60714285714286,6586.071428571428,0.02031724797697195,0.03239032586961859,37,22
2026-02,整体,Android,Organic,Details,135.60714285714286,55.42857142857143,6586.071428571428,0.008404535288316198,0.020598525762785164,43,36
2026-02,整体,Android,Organic,Effects,585.5357142857143,26.964285714285715,6586.071428571428,0.00408056705425154,0.08830197478834236,14,41
2026-02,整体,Android,Organic,Eraser,732.7857142857143,326.9642857142857,6586.071428571428,0.04974265232275995,0.11077777195799277,9,10
2026-02,整体,Android,Organic,Expression,287.82142857142856,79.42857142857143,6586.071428571428,0.012073419554729226,0.0437468043047184,30,29
2026-02,整体,Android,Organic,Eye Brighten,153.53571428571428,94.53571428571429,6586.071428571428,0.01440730690194878,0.02335209785818764,40,27
2026-02,整体,Android,Organic,Face,1511.107142857143,616.1071428571429,6586.071428571428,0.0935709815360425,0.22924007822550108,3,2
2026-02,整体,Android,Organic,Face Fix,378.42857142857144,73.28571428571429,6586.071428571428,0.011130216665714829,0.05735893415508997,25,31
2026-02,整体,Android,Organic,Filters,1876.0714285714287,451.0357142857143,6586.071428571428,0.06814336593210357,0.28335745981002824,1,5
2026-02,整体,Android,Organic,Glitter,323.2142857142857,43.67857142857143,6586.071428571428,0.006543690887149361,0.04860168767781804,28,39
2026-02,整体,Android,Organic,Glowup,444.42857142857144,123.28571428571429,6586.071428571428,0.018746776160807832,0.06745707078282592,20,23
2026-02,整体,Android,Organic,Hair,1343.2142857142858,384.67857142857144,6586.071428571428,0.05833674420048223,0.20292181814137328,5,7
2026-02,整体,Android,Organic,Magic,1657.75,790.3571428571429,6586.071428571428,0.11990109354702341,0.25116825598857156,2,1
2026-02,整体,Android,Organic,Makeup,923.6785714285714,427.2142857142857,6586.071428571428,0.06492170657594162,0.14015535937289572,7,6
2026-02,整体,Android,Organic,Matte,125.39285714285714,51.67857142857143,6586.071428571428,0.007853833111231497,0.01903779811153589,44,37
2026-02,整体,Android,Organic,Muscle,239.96428571428572,71.78571428571429,6586.071428571428,0.01091389571713157,0.036427490393983006,36,32
2026-02,整体,Android,Organic,Mykit,406.7857142857143,0.0,6586.071428571428,0.0,0.061480181528016695,23,43
2026-02,整体,Android,Organic,Plump,277.0,92.64285714285714,6586.071428571428,0.014007608200160827,0.041977283236483746,32,28
2026-02,整体,Android,Organic,Preset,662.3571428571429,75.0,6586.071428571428,0.011259656305518081,0.09977245412951573,11,30
2026-02,整体,Android,Organic,Prism,148.5,58.285714285714285,6586.071428571428,0.008695779174118816,0.02223513672147601,41,35
2026-02,整体,Android,Organic,Relight,608.75,275.07142857142856,6586.071428571428,0.04161520869116654,0.0919533931856746,13,15
2026-02,整体,Android,Organic,Reshape,607.25,325.35714285714283,6586.071428571428,0.04951227775648638,0.09216252975283513,12,11
2026-02,整体,Android,Organic,Resize,250.92857142857142,99.75,6586.071428571428,0.015179659295713752,0.03796292789649495,35,26
2026-02,整体,Android,Organic,Skin Tone,435.10714285714283,276.2857142857143,6586.071428571428,0.042028928142300116,0.06613387784067475,22,14
2026-02,整体,Android,Organic,Smooth,724.8571428571429,512.5,6586.071428571428,0.0778798482501766,0.11007862545856097,10,4
2026-02,整体,Android,Organic,Stamp,172.60714285714286,30.214285714285715,6586.071428571428,0.004542528359489402,0.025847151163034644,39,40
2026-02,整体,Android,Organic,Teeth,302.89285714285717,0.0,6586.071428571428,0.0,0.045907395775060124,29,43
2026-02,整体,Android,Organic,Text,285.75,23.035714285714285,6586.071428571428,0.00350450664604109,0.043119097197753246,31,42
2026-02,整体,Android,non-Organic,AI Expand,653.1071428571429,279.82142857142856,15915.75,0.017634910251823347,0.04109635124759191,21,19
2026-02,整体,Android,non-Organic,AI Image,4368.428571428572,1433.357142857143,15915.75,0.08980638614427126,0.27374350952971527,1,4
2026-02,整体,Android,non-Organic,AI Repair,622.7142857142857,285.17857142857144,15915.75,0.01796034853601105,0.03927166974584244,24,18
2026-02,整体,Android,non-Organic,AI Replace,250.96428571428572,115.25,15915.75,0.007272128695061746,0.015823388075576997,37,31
2026-02,整体,Android,non-Organic,AI Retouch,3450.964285714286,1637.357142857143,15915.75,0.10278528111752232,0.21663103831601907,5,1
2026-02,整体,Android,non-Organic,AI Tattoo,648.5357142857143,267.4642857142857,15915.75,0.01685098377849009,0.04080653393338563,23,21
2026-02,整体,Android,non-Organic,Acne,438.57142857142856,235.64285714285714,15915.75,0.014780573002792946,0.027518447269493724,29,22
2026-02,整体,Android,non-Organic,Adjust,823.3928571428571,346.07142857142856,15915.75,0.02173100753394081,0.05177097412460956,17,15
2026-02,整体,Android,non-Organic,Background,858.3214285714286,173.39285714285714,15915.75,0.010843300270049807,0.05390497180921246,14,25
2026-02,整体,Android,non-Organic,Blur,297.7857142857143,139.5,15915.75,0.008785078170795534,0.0187635889231545,34,29
2026-02,整体,Android,non-Organic,Body,857.6785714285714,451.67857142857144,15915.75,0.02834611696476729,0.05385047625948891,15,12
2026-02,整体,Android,non-Organic,Bokeh,193.53571428571428,59.32142857142857,15915.75,0.0038311092320545033,0.012295980252662186,40,39
2026-02,整体,Android,non-Organic,Brighten,496.67857142857144,229.35714285714286,15915.75,0.014384376664003351,0.031130289463669504,28,23
2026-02,整体,Android,non-Organic,Concealer,729.1071428571429,308.35714285714283,15915.75,0.019314360095954396,0.04576415785313096,19,17
2026-02,整体,Android,non-Organic,Contour,191.46428571428572,86.85714285714286,15915.75,0.005460031310972985,0.012016278040265022,41,36
2026-02,整体,Android,non-Organic,Crop,650.8571428571429,455.7142857142857,15915.75,0.028669316985549836,0.04094513268366456,22,11
2026-02,整体,Android,non-Organic,Dark Circles,339.85714285714283,170.75,15915.75,0.010726419163932199,0.021328328920261142,33,26
2026-02,整体,Android,non-Organic,Details,170.21428571428572,62.07142857142857,15915.75,0.0039000333117999463,0.010698513160739814,43,38
2026-02,整体,Android,non-Organic,Effects,979.2857142857143,117.10714285714286,15915.75,0.00737078567148444,0.061510807691570586,10,30
2026-02,整体,Android,non-Organic,Eraser,1279.6785714285713,549.0,15915.75,0.034629625877960125,0.08080598036339716,9,9
2026-02,整体,Android,non-Organic,Expression,425.0357142857143,149.75,15915.75,0.009382019054655185,0.02669155329269115,31,27
2026-02,整体,Android,non-Organic,Eye Brighten,216.0,106.10714285714286,15915.75,0.006670358432185637,0.013572006080640802,38,34
2026-02,整体,Android,non-Organic,Face,3093.3928571428573,1201.607142857143,15915.75,0.07538586619715316,0.19408634481785642,6,5
2026-02,整体,Android,non-Organic,Face Fix,534.5,140.0,15915.75,0.0087969912582344,0.03359268230110074,25,28
2026-02,整体,Android,non-Organic,Filters,3547.5,973.1071428571429,15915.75,0.06105625492360628,0.2226589469207754,3,7
2026-02,整体,Android,non-Organic,Glitter,392.5357142857143,96.57142857142857,15915.75,0.006065909433493828,0.02466384708061803,32,35
2026-02,整体,Android,non-Organic,Glowup,956.6071428571429,273.7142857142857,15915.75,0.016975394859572588,0.05958434320214134,12,20
2026-02,整体,Android,non-Organic,Hair,3930.8214285714284,1503.7142857142858,15915.75,0.09466169848656818,0.24742090524275065,2,3
2026-02,整体,Android,non-Organic,Magic,3484.285714285714,1597.7857142857142,15915.75,0.10021609416872236,0.21863816573635125,4,2
2026-02,整体,Android,non-Organic,Makeup,2257.9285714285716,1095.857142857143,15915.75,0.06877760721684,0.1418200178047469,7,6
2026-02,整体,Android,non-Organic,Matte,177.35714285714286,65.78571428571429,15915.75,0.004106882271507595,0.01110829895414366,42,37
2026-02,整体,Android,non-Organic,Muscle,865.2142857142857,330.07142857142856,15915.75,0.0208491164944292,0.054667743736666975,13,16
2026-02,整体,Android,non-Organic,Mykit,508.2857142857143,0.0,15915.75,0.0,0.03198118370516984,27,44
2026-02,整体,Android,non-Organic,Plump,428.85714285714283,178.46428571428572,15915.75,0.011165757713272509,0.0268836208242513,30,24
2026-02,整体,Android,non-Organic,Preset,773.1071428571429,112.07142857142857,15915.75,0.007032994268338926,0.04858019968501788,18,32
2026-02,整体,Android,non-Organic,Prism,135.10714285714286,48.535714285714285,15915.75,0.003062572633518599,0.008519375535888952,44,40
2026-02,整体,Android,non-Organic,Relight,1399.9285714285713,650.3928571428571,15915.75,0.04078641435132852,0.08784361090978601,8,8
2026-02,整体,Android,non-Organic,Reshape,979.3928571428571,429.35714285714283,15915.75,0.026948053764835656,0.06147905626204997,11,13
2026-02,整体,Android,non-Organic,Resize,260.5,107.85714285714286,15915.75,0.0067482670709560644,0.01634697275163102,36,33
2026-02,整体,Android,non-Organic,Skin Tone,670.5,358.89285714285717,15915.75,0.022532623908655902,0.04212667717306098,20,14
2026-02,整体,Android,non-Organic,Smooth,855.9642857142857,476.0357142857143,15915.75,0.029833255453204928,0.05366880397882554,16,10
2026-02,整体,Android,non-Organic,Stamp,201.42857142857142,34.07142857142857,15915.75,0.00214357222680834,0.01268132367433793,39,41
2026-02,整体,Android,non-Organic,Teeth,532.9285714285714,0.10714285714285714,15915.75,6.823763913037106e-06,0.033428555635207254,26,43
2026-02,整体,Android,non-Organic,Text,294.7142857142857,33.892857142857146,15915.75,0.002128920032433202,0.018549760993561377,35,42
2026-02,整体,iOS,Organic,AI Expand,389.92857142857144,124.25,13886.607142857143,0.009005463994200411,0.028149887782424447,33,30
2026-02,整体,iOS,Organic,AI Image,1253.75,142.75,13886.607142857143,0.010307366600582063,0.09086720272279433,14,27
2026-02,整体,iOS,Organic,AI Repair,569.7142857142857,210.35714285714286,13886.607142857143,0.015184806344688734,0.041039151308738926,29,24
2026-02,整体,iOS,Organic,AI Replace,278.5357142857143,117.14285714285714,13886.607142857143,0.008486188805407453,0.02015687778367783,40,31
2026-02,整体,iOS,Organic,AI Retouch,3539.6428571428573,1484.5714285714287,13886.607142857143,0.10639614706590265,0.25356760229561043,3,5
2026-02,整体,iOS,Organic,AI Tattoo,252.71428571428572,46.57142857142857,13886.607142857143,0.003370782737823993,0.018225466197575636,41,38
2026-02,整体,iOS,Organic,Acne,1865.2142857142858,1405.3214285714287,13886.607142857143,0.10093776204987645,0.13393083488772628,9,6
2026-02,整体,iOS,Organic,Adjust,1298.8214285714287,528.75,13886.607142857143,0.038028694472493504,0.0933619696416894,13,15
2026-02,整体,iOS,Organic,Background,725.5714285714286,82.53571428571429,13886.607142857143,0.00606334228361194,0.0523632834728683,25,36
2026-02,整体,iOS,Organic,Blur,716.8571428571429,432.5357142857143,13886.607142857143,0.03109332413047308,0.05161401368060272,27,18
2026-02,整体,iOS,Organic,Body,1308.857142857143,877.5357142857143,13886.607142857143,0.06270407898114203,0.0936711495142852,12,8
2026-02,整体,iOS,Organic,Bokeh,305.85714285714283,100.21428571428571,13886.607142857143,0.007356438637174798,0.022227606545040548,39,34
2026-02,整体,iOS,Organic,Brighten,754.9285714285714,392.92857142857144,13886.607142857143,0.02820786271844317,0.054226894504680066,24,19
2026-02,整体,iOS,Organic,Concealer,990.1785714285714,458.32142857142856,13886.607142857143,0.03293242666547691,0.0710704011993393,17,17
2026-02,整体,iOS,Organic,Contour,362.89285714285717,190.46428571428572,13886.607142857143,0.013635205768461797,0.02595791317910624,37,25
2026-02,整体,iOS,Organic,Crop,668.1071428571429,471.9642857142857,13886.607142857143,0.0339628015828484,0.048102515178641565,28,16
2026-02,整体,iOS,Organic,Dark Circles,718.8928571428571,540.4642857142857,13886.607142857143,0.038766555364686074,0.05163385783514812,26,14
2026-02,整体,iOS,Organic,Details,366.32142857142856,126.92857142857143,13886.607142857143,0.009135333355347742,0.026354660787198576,36,29
2026-02,整体,iOS,Organic,Effects,838.4642857142857,17.892857142857142,13886.607142857143,0.0012947888349726096,0.060289639400654356,20,42
2026-02,整体,iOS,Organic,Eraser,1536.5357142857142,862.7857142857143,13886.607142857143,0.06208155183424487,0.11063718371604847,10,9
2026-02,整体,iOS,Organic,Expression,535.75,114.92857142857143,13886.607142857143,0.008234298076060808,0.03834680644322327,30,32
2026-02,整体,iOS,Organic,Eye Brighten,466.67857142857144,319.39285714285717,13886.607142857143,0.022949680111536443,0.03351879664333069,31,22
2026-02,整体,iOS,Organic,Face,4519.035714285715,1948.142857142857,13886.607142857143,0.1391507422180882,0.3233255521624206,1,3
2026-02,整体,iOS,Organic,Face Fix,863.9285714285714,139.5,13886.607142857143,0.009972890047472002,0.061877308222195594,19,28
2026-02,整体,iOS,Organic,Filters,3439.785714285714,617.8214285714286,13886.607142857143,0.04405603822182501,0.24673185320752836,4,11
2026-02,整体,iOS,Organic,Glitter,367.4642857142857,59.392857142857146,13886.607142857143,0.004253821767775409,0.026432063564685564,35,37
