月份,市场,平台,功能,进入人数,打勾人数,渠道/自然
2026-07-01T00:00:00,巴西,iOS,Muscle,90.06451612903226,21.451612903225808,Organic
2026-01-01T00:00:00,美国,iOS,Details,80.29032258064517,28.806451612903224,Organic
2026-03-01T00:00:00,英国,iOS,Skin Tone,89.41935483870968,62.74193548387097,Organic
2026-04-01T00:00:00,墨西哥,iOS,Plump,10.433333333333334,2.2,Organic
2026-01-01T00:00:00,巴西,Android,Reshape,314.6774193548387,213.1290322580645,Organic
2026-01-01T00:00:00,墨西哥,iOS,Resize,13.903225806451612,6.774193548387097,Organic
2026-02-01T00:00:00,墨西哥,Android,Relight,9.178571428571429,3.892857142857143,Organic
2026-01-01T00:00:00,美国,iOS,Preset,126.58064516129032,12.935483870967742,Organic
2026-06-01T00:00:00,英国,Android,Reshape,9.703703703703704,6.2592592592592595,Organic
2026-05-01T00:00:00,英国,iOS,AI Replace,14.129032258064516,5.903225806451613,Organic
2026-06-01T00:00:00,巴西,Android,Collarbone,0.0,0.0,Organic
2026-06-01T00:00:00,墨西哥,Android,Brighten,5.148148148148148,2.6296296296296298,Organic
2026-04-01T00:00:00,墨西哥,iOS,AI Tattoo,7.666666666666667,1.3333333333333333,Organic
2026-02-01T00:00:00,墨西哥,Android,Face Fix,6.607142857142857,1.4642857142857142,Organic
2026-02-01T00:00:00,英国,Android,Glowup,7.785714285714286,2.6785714285714284,Organic
2026-06-01T00:00:00,墨西哥,iOS,Mykit,5.62962962962963,0.0,Organic
2026-03-01T00:00:00,英国,Android,Plump,6.290322580645161,2.0,Organic
2026-08-01T00:00:00,巴西,Android,Mykit,25.5,0.0,Organic
2026-08-01T00:00:00,巴西,iOS,Bokeh,83.5,26.0,Organic
2026-03-01T00:00:00,巴西,Android,Reshape,201.61290322580646,142.5483870967742,Organic
2026-06-01T00:00:00,墨西哥,iOS,Bokeh,3.5185185185185186,0.8518518518518519,Organic
2026-05-01T00:00:00,巴西,iOS,Dark Circles,234.80645161290323,197.93548387096774,Organic
2026-03-01T00:00:00,巴西,iOS,Brighten,179.48387096774192,99.93548387096774,Organic
2026-08-01T00:00:00,巴西,iOS,Face Fix,197.66666666666666,29.166666666666668,Organic
2026-02-01T00:00:00,美国,Android,Adjust,21.25,10.107142857142858,Organic
2026-06-01T00:00:00,墨西哥,Android,Matte,2.4814814814814814,1.2592592592592593,Organic
2026-02-01T00:00:00,巴西,iOS,Resize,327.75,174.89285714285714,Organic
2026-06-01T00:00:00,巴西,Android,Eye Brighten,23.11111111111111,13.851851851851851,Organic
2026-03-01T00:00:00,美国,Android,Makeup,40.25806451612903,24.387096774193548,Organic
2026-04-01T00:00:00,巴西,Android,Muscle,73.6,24.6,Organic
2026-04-01T00:00:00,巴西,iOS,Body,497.2,328.3333333333333,Organic
2026-02-01T00:00:00,美国,iOS,Plump,125.10714285714286,37.892857142857146,Organic
2026-01-01T00:00:00,英国,iOS,Magic,219.58064516129033,117.3225806451613,Organic
2026-06-01T00:00:00,巴西,Android,Hair,322.44444444444446,87.77777777777777,Organic
2026-03-01T00:00:00,巴西,iOS,AI Repair,156.29032258064515,59.516129032258064,Organic
2026-03-01T00:00:00,美国,Android,Stamp,5.032258064516129,1.4838709677419355,Organic
2026-04-01T00:00:00,英国,iOS,Prism,4.933333333333334,1.2,Organic
2026-03-01T00:00:00,美国,Android,AI Image,27.258064516129032,4.290322580645161,Organic
2026-01-01T00:00:00,美国,iOS,Stamp,26.774193548387096,6.806451612903226,Organic
2026-05-01T00:00:00,巴西,iOS,Face,1304.2903225806451,524.3225806451613,Organic
2026-08-01T00:00:00,墨西哥,iOS,Expression,11.5,2.8333333333333335,Organic
2026-08-01T00:00:00,巴西,Android,Face,256.0,118.0,Organic
2026-01-01T00:00:00,巴西,iOS,Filters,1484.2903225806451,239.0,Organic
2026-01-01T00:00:00,墨西哥,Android,Makeup,39.87096774193548,21.387096774193548,Organic
2026-08-01T00:00:00,美国,iOS,Glitter,79.33333333333333,13.833333333333334,Organic
2026-05-01T00:00:00,墨西哥,Android,Relight,18.419354838709676,7.193548387096774,Organic
2026-02-01T00:00:00,墨西哥,iOS,Text,2.392857142857143,0.21428571428571427,Organic
2026-01-01T00:00:00,墨西哥,Android,Stamp,7.580645161290323,1.2258064516129032,Organic
2026-01-01T00:00:00,英国,iOS,Concealer,56.54838709677419,26.096774193548388,Organic
2026-08-01T00:00:00,美国,iOS,Matte,76.66666666666667,46.166666666666664,Organic
2026-05-01T00:00:00,墨西哥,Android,Filters,54.774193548387096,16.64516129032258,Organic
2026-04-01T00:00:00,英国,Android,Flawless,0.0,0.0,Organic
2026-02-01T00:00:00,英国,Android,Matte,2.2142857142857144,1.1428571428571428,Organic
2026-02-01T00:00:00,美国,Android,Expression,10.428571428571429,4.0,Organic
2026-03-01T00:00:00,英国,Android,Blur,7.419354838709677,4.290322580645161,Organic
2026-01-01T00:00:00,英国,iOS,Blur,38.29032258064516,24.580645161290324,Organic
2026-05-01T00:00:00,巴西,iOS,AI Replace,41.645161290322584,13.741935483870968,Organic
2026-08-01T00:00:00,英国,Android,Contour,1.5,0.3333333333333333,Organic
2026-06-01T00:00:00,美国,Android,Eraser,38.148148148148145,17.444444444444443,Organic
2026-08-01T00:00:00,英国,Android,AI Repair,5.0,1.8333333333333333,Organic
2026-08-01T00:00:00,巴西,iOS,Matte,33.333333333333336,15.333333333333334,Organic
2026-05-01T00:00:00,美国,Android,Teeth,19.451612903225808,0.0,Organic
2026-02-01T00:00:00,墨西哥,iOS,Mykit,5.392857142857143,0.0,Organic
2026-07-01T00:00:00,英国,Android,Expression,3.4516129032258065,0.9354838709677419,Organic
2026-08-01T00:00:00,英国,Android,Collarbone,0.0,0.0,Organic
2026-06-01T00:00:00,巴西,iOS,Face Fix,217.37037037037038,39.55555555555556,Organic
2026-07-01T00:00:00,墨西哥,iOS,Mykit,7.709677419354839,0.0,Organic
2026-05-01T00:00:00,英国,Android,Face Fix,5.580645161290323,1.3870967741935485,Organic
2026-01-01T00:00:00,美国,iOS,Glowup,241.80645161290323,78.03225806451613,Organic
2026-01-01T00:00:00,美国,Android,Blur,9.774193548387096,5.67741935483871,Organic
2026-04-01T00:00:00,巴西,Android,Whiten,0.0,0.0,Organic
2026-01-01T00:00:00,巴西,Android,Background,137.8709677419355,19.193548387096776,Organic
2026-01-01T00:00:00,美国,iOS,Contour,75.25806451612904,38.96774193548387,Organic
2026-04-01T00:00:00,墨西哥,Android,Preset,14.5,1.0666666666666667,Organic
2026-07-01T00:00:00,美国,Android,AI Replace,13.161290322580646,6.096774193548387,Organic
2026-02-01T00:00:00,英国,Android,Filters,21.928571428571427,6.678571428571429,Organic
2026-06-01T00:00:00,英国,iOS,Filters,293.3703703703704,68.85185185185185,Organic
2026-01-01T00:00:00,巴西,iOS,Prism,59.58064516129032,18.612903225806452,Organic
2026-07-01T00:00:00,英国,iOS,Relight,235.2258064516129,118.41935483870968,Organic
2026-07-01T00:00:00,英国,iOS,Dark Circles,39.225806451612904,26.483870967741936,Organic
2026-01-01T00:00:00,巴西,iOS,Effects,316.5806451612903,2.5161290322580645,Organic
2026-07-01T00:00:00,墨西哥,iOS,Glowup,22.129032258064516,4.774193548387097,Organic
2026-05-01T00:00:00,巴西,iOS,Concealer,244.25806451612902,112.38709677419355,Organic
2026-07-01T00:00:00,英国,iOS,Acne,89.96774193548387,63.774193548387096,Organic
2026-01-01T00:00:00,巴西,Android,Eraser,309.4193548387097,168.09677419354838,Organic
2026-04-01T00:00:00,巴西,iOS,Text,45.63333333333333,4.033333333333333,Organic
2026-06-01T00:00:00,美国,Android,Brighten,14.518518518518519,7.62962962962963,Organic
2026-02-01T00:00:00,英国,Android,Adjust,6.428571428571429,3.1785714285714284,Organic
2026-06-01T00:00:00,巴西,iOS,Text,42.0,3.962962962962963,Organic
2026-06-01T00:00:00,英国,iOS,Effects,91.07407407407408,1.5925925925925926,Organic
2026-06-01T00:00:00,巴西,iOS,Muscle,99.92592592592592,24.11111111111111,Organic
2026-06-01T00:00:00,巴西,Android,Flawless,0.0,0.0,Organic
2026-02-01T00:00:00,巴西,Android,Concealer,86.64285714285714,38.67857142857143,Organic
2026-08-01T00:00:00,英国,Android,Details,2.1666666666666665,0.6666666666666666,Organic
2026-06-01T00:00:00,英国,Android,Effects,7.074074074074074,0.18518518518518517,Organic
2026-05-01T00:00:00,巴西,Android,Smooth,146.16129032258064,110.06451612903226,Organic
2026-07-01T00:00:00,巴西,Android,Skin Tone,59.935483870967744,37.41935483870968,Organic
2026-02-01T00:00:00,英国,Android,Flawless,0.0,0.0,Organic
2026-01-01T00:00:00,美国,Android,Stamp,4.258064516129032,1.064516129032258,Organic
2026-01-01T00:00:00,英国,iOS,Body,59.935483870967744,37.74193548387097,Organic
2026-04-01T00:00:00,英国,iOS,Makeup,119.3,44.233333333333334,Organic
2026-04-01T00:00:00,墨西哥,Android,Background,14.566666666666666,1.6666666666666667,Organic
2026-02-01T00:00:00,美国,Android,AI Replace,9.142857142857142,4.642857142857143,Organic
2026-04-01T00:00:00,英国,iOS,Flawless,0.0,0.0,Organic
2026-05-01T00:00:00,美国,Android,Hair,48.38709677419355,17.193548387096776,Organic
2026-03-01T00:00:00,英国,iOS,Prism,3.5806451612903225,0.5806451612903226,Organic
2026-02-01T00:00:00,墨西哥,Android,Bokeh,4.285714285714286,1.0714285714285714,Organic
2026-03-01T00:00:00,英国,Android,Concealer,9.290322580645162,3.5483870967741935,Organic
2026-07-01T00:00:00,英国,Android,Text,1.7419354838709677,0.1935483870967742,Organic
2026-04-01T00:00:00,英国,iOS,Smooth,139.46666666666667,104.9,Organic
2026-02-01T00:00:00,美国,iOS,Effects,171.07142857142858,5.178571428571429,Organic
2026-05-01T00:00:00,墨西哥,Android,Teeth,7.741935483870968,0.0,Organic
2026-07-01T00:00:00,墨西哥,Android,Face Fix,7.032258064516129,1.7096774193548387,Organic
2026-01-01T00:00:00,巴西,Android,Muscle,103.48387096774194,36.193548387096776,Organic
2026-05-01T00:00:00,墨西哥,iOS,Expression,8.290322580645162,2.3548387096774195,Organic
2026-03-01T00:00:00,英国,iOS,Mykit,22.032258064516128,0.0,Organic
2026-05-01T00:00:00,墨西哥,iOS,Muscle,5.935483870967742,1.8709677419354838,Organic
2026-06-01T00:00:00,美国,Android,Plump,13.703703703703704,4.777777777777778,Organic
2026-03-01T00:00:00,美国,iOS,Blur,116.54838709677419,67.6774193548387,Organic
2026-03-01T00:00:00,英国,iOS,Makeup,123.93548387096774,47.193548387096776,Organic
2026-05-01T00:00:00,英国,iOS,Details,26.838709677419356,9.419354838709678,Organic
2026-06-01T00:00:00,墨西哥,Android,Face,37.851851851851855,17.14814814814815,Organic
2026-02-01T00:00:00,美国,iOS,Text,33.92857142857143,4.464285714285714,Organic
2026-01-01T00:00:00,美国,iOS,Smooth,476.03225806451616,370.1290322580645,Organic
2026-02-01T00:00:00,英国,iOS,Preset,41.607142857142854,4.035714285714286,Organic
2026-08-01T00:00:00,美国,iOS,Clean Skin,213.33333333333334,130.0,Organic
2026-05-01T00:00:00,英国,iOS,Contour,26.93548387096774,14.741935483870968,Organic
2026-08-01T00:00:00,巴西,iOS,Mykit,72.83333333333333,0.0,Organic
2026-07-01T00:00:00,墨西哥,Android,Magic,35.96774193548387,13.290322580645162,Organic
2026-02-01T00:00:00,墨西哥,iOS,Relight,17.535714285714285,7.428571428571429,Organic
2026-06-01T00:00:00,美国,iOS,Hair,534.7777777777778,134.4814814814815,Organic
2026-05-01T00:00:00,美国,Android,Contour,7.870967741935484,3.3548387096774195,Organic
2026-07-01T00:00:00,巴西,Android,Relight,201.7741935483871,87.64516129032258,Organic
2026-02-01T00:00:00,墨西哥,Android,Text,2.892857142857143,0.5357142857142857,Organic
2026-02-01T00:00:00,英国,iOS,Whiten,0.0,0.0,Organic
2026-02-01T00:00:00,美国,iOS,Face Fix,173.5,25.642857142857142,Organic
2026-04-01T00:00:00,巴西,Android,Relight,249.83333333333334,112.4,Organic
2026-06-01T00:00:00,巴西,Android,AI Image,116.74074074074075,22.40740740740741,Organic
2026-05-01T00:00:00,墨西哥,iOS,Whiten,0.0,0.0,Organic
2026-04-01T00:00:00,美国,Android,Plump,12.933333333333334,5.333333333333333,Organic
2026-02-01T00:00:00,美国,iOS,Eraser,256.42857142857144,152.75,Organic
2026-02-01T00:00:00,英国,Android,Glitter,1.9285714285714286,0.21428571428571427,Organic
2026-04-01T00:00:00,英国,iOS,Details,22.4,7.166666666666667,Organic
2026-07-01T00:00:00,英国,iOS,AI Expand,10.0,2.774193548387097,Organic
2026-07-01T00:00:00,墨西哥,iOS,Reshape,41.903225806451616,23.0,Organic
2026-02-01T00:00:00,英国,Android,Expression,3.5,1.0,Organic
2026-07-01T00:00:00,巴西,Android,Glitter,24.806451612903224,3.870967741935484,Organic
2026-08-01T00:00:00,英国,Android,Hair,8.333333333333334,3.1666666666666665,Organic
2026-06-01T00:00:00,巴西,iOS,AI Replace,41.7037037037037,14.777777777777779,Organic
2026-08-01T00:00:00,巴西,Android,AI Replace,17.5,5.5,Organic
2026-01-01T00:00:00,巴西,iOS,Reshape,1271.5483870967741,991.9354838709677,Organic
2026-04-01T00:00:00,英国,iOS,Crop,27.033333333333335,20.1,Organic
2026-04-01T00:00:00,巴西,iOS,Background,219.33333333333334,16.5,Organic
2026-01-01T00:00:00,英国,iOS,Face Fix,53.45161290322581,7.806451612903226,Organic
2026-01-01T00:00:00,墨西哥,iOS,Details,5.483870967741935,1.7741935483870968,Organic
2026-01-01T00:00:00,墨西哥,iOS,Filters,59.41935483870968,12.0,Organic
2026-01-01T00:00:00,墨西哥,iOS,Contour,4.774193548387097,2.4516129032258065,Organic
2026-05-01T00:00:00,墨西哥,iOS,Concealer,10.806451612903226,3.225806451612903,Organic
2026-05-01T00:00:00,墨西哥,iOS,Stamp,4.516129032258065,1.064516129032258,Organic
2026-05-01T00:00:00,美国,iOS,Adjust,243.0,99.25806451612904,Organic
2026-05-01T00:00:00,英国,iOS,Glowup,97.35483870967742,30.548387096774192,Organic
2026-03-01T00:00:00,美国,Android,Prism,4.0,1.3225806451612903,Organic
2026-02-01T00:00:00,墨西哥,iOS,Brighten,9.464285714285714,5.428571428571429,Organic
2026-08-01T00:00:00,墨西哥,iOS,AI Retouch,71.83333333333333,24.5,Organic
2026-06-01T00:00:00,巴西,Android,AI Replace,20.25925925925926,8.148148148148149,Organic
2026-06-01T00:00:00,英国,Android,Filters,24.185185185185187,8.148148148148149,Organic
2026-06-01T00:00:00,英国,iOS,Plump,47.333333333333336,15.703703703703704,Organic
2026-05-01T00:00:00,美国,Android,Body,24.483870967741936,14.258064516129032,Organic
2026-05-01T00:00:00,英国,Android,Relight,8.258064516129032,3.903225806451613,Organic
2026-04-01T00:00:00,墨西哥,Android,Bokeh,6.3,1.9333333333333333,Organic
2026-04-01T00:00:00,巴西,Android,AI Expand,53.6,24.6,Organic
2026-03-01T00:00:00,巴西,Android,Background,89.83870967741936,12.935483870967742,Organic
2026-03-01T00:00:00,墨西哥,iOS,Makeup,36.354838709677416,18.548387096774192,Organic
2026-03-01T00:00:00,英国,iOS,AI Image,46.483870967741936,4.096774193548387,Organic
2026-02-01T00:00:00,美国,iOS,Body,198.57142857142858,126.85714285714286,Organic
2026-02-01T00:00:00,英国,Android,Resize,5.357142857142857,2.7142857142857144,Organic
2026-02-01T00:00:00,美国,Android,Muscle,7.178571428571429,2.75,Organic
2026-07-01T00:00:00,巴西,Android,Flawless,0.0,0.0,Organic
2026-07-01T00:00:00,美国,Android,Concealer,33.483870967741936,13.387096774193548,Organic
2026-07-01T00:00:00,美国,Android,Brighten,18.129032258064516,8.612903225806452,Organic
2026-07-01T00:00:00,墨西哥,Android,Concealer,4.419354838709677,1.6129032258064515,Organic
2026-07-01T00:00:00,美国,iOS,Bokeh,40.16129032258065,7.774193548387097,Organic
2026-07-01T00:00:00,英国,Android,Mykit,4.161290322580645,0.0,Organic
2026-07-01T00:00:00,美国,Android,Clean Skin,11.84,7.44,Organic
2026-07-01T00:00:00,美国,Android,Skin Tone,33.67741935483871,19.06451612903226,Organic
2026-01-01T00:00:00,巴西,Android,Matte,34.67741935483871,13.741935483870968,Organic
2026-02-01T00:00:00,英国,iOS,AI Expand,15.607142857142858,4.214285714285714,Organic
2026-03-01T00:00:00,英国,iOS,Blur,39.54838709677419,24.806451612903224,Organic
2026-01-01T00:00:00,英国,iOS,Eye Brighten,33.70967741935484,23.096774193548388,Organic
2026-02-01T00:00:00,墨西哥,Android,Glitter,4.464285714285714,0.5,Organic
2026-06-01T00:00:00,美国,Android,AI Retouch,89.74074074074075,33.333333333333336,Organic
2026-07-01T00:00:00,英国,iOS,Bokeh,12.129032258064516,1.7741935483870968,Organic
2026-05-01T00:00:00,墨西哥,iOS,Mykit,5.67741935483871,0.0,Organic
2026-08-01T00:00:00,墨西哥,Android,Acne,6.0,3.8333333333333335,Organic
2026-06-01T00:00:00,墨西哥,iOS,Text,3.0,0.2222222222222222,Organic
2026-06-01T00:00:00,美国,iOS,Teeth,233.11111111111111,42.25925925925926,Organic
2026-05-01T00:00:00,墨西哥,iOS,Makeup,33.54838709677419,18.548387096774192,Organic
2026-03-01T00:00:00,美国,Android,Smooth,34.58064516129032,27.322580645161292,Organic
2026-04-01T00:00:00,英国,iOS,Reshape,114.33333333333333,70.13333333333334,Organic
2026-06-01T00:00:00,美国,iOS,Matte,76.18518518518519,39.48148148148148,Organic
2026-01-01T00:00:00,英国,Android,Eye Brighten,3.5161290322580645,2.4838709677419355,Organic
2026-08-01T00:00:00,墨西哥,iOS,Contour,4.333333333333333,1.8333333333333333,Organic
2026-08-01T00:00:00,巴西,iOS,Skin Tone,233.16666666666666,150.0,Organic
2026-08-01T00:00:00,美国,Android,Whiten,0.0,0.0,Organic
2026-07-01T00:00:00,英国,Android,Dark Circles,3.6774193548387095,2.4193548387096775,Organic
2026-03-01T00:00:00,美国,iOS,Eraser,276.64516129032256,156.38709677419354,Organic
2026-06-01T00:00:00,美国,Android,Relight,41.074074074074076,19.62962962962963,Organic
2026-04-01T00:00:00,美国,Android,Muscle,8.333333333333334,3.1333333333333333,Organic
2026-07-01T00:00:00,巴西,iOS,Magic,1091.9354838709678,603.741935483871,Organic
2026-02-01T00:00:00,英国,Android,Crop,5.107142857142857,4.0,Organic
2026-02-01T00:00:00,美国,Android,Acne,16.428571428571427,11.25,Organic
2026-05-01T00:00:00,墨西哥,Android,Makeup,28.451612903225808,15.612903225806452,Organic
2026-04-01T00:00:00,美国,Android,Adjust,26.533333333333335,14.933333333333334,Organic
2026-02-01T00:00:00,美国,iOS,AI Image,225.89285714285714,20.142857142857142,Organic
2026-07-01T00:00:00,巴西,iOS,Concealer,172.70967741935485,81.25806451612904,Organic
2026-06-01T00:00:00,巴西,Android,Mykit,31.296296296296298,0.0,Organic
2026-02-01T00:00:00,英国,Android,Plump,4.214285714285714,1.2857142857142858,Organic
2026-05-01T00:00:00,英国,iOS,Body,112.54838709677419,63.12903225806452,Organic
2026-03-01T00:00:00,巴西,Android,Preset,78.96774193548387,8.612903225806452,Organic
2026-07-01T00:00:00,英国,iOS,Glitter,21.967741935483872,4.258064516129032,Organic
2026-06-01T00:00:00,巴西,Android,Body,116.37037037037037,67.22222222222223,Organic
2026-05-01T00:00:00,英国,iOS,Skin Tone,109.74193548387096,76.38709677419355,Organic
2026-04-01T00:00:00,英国,Android,Magic,44.166666666666664,21.5,Organic
2026-02-01T00:00:00,英国,iOS,Acne,87.21428571428571,65.28571428571429,Organic
2026-02-01T00:00:00,巴西,iOS,Makeup,640.6428571428571,326.0,Organic
2026-03-01T00:00:00,墨西哥,iOS,Magic,51.935483870967744,27.580645161290324,Organic
2026-02-01T00:00:00,美国,iOS,Glitter,55.464285714285715,10.714285714285714,Organic
2026-08-01T00:00:00,墨西哥,iOS,AI Tattoo,9.333333333333334,3.5,Organic
2026-08-01T00:00:00,墨西哥,Android,Dark Circles,3.5,2.6666666666666665,Organic
2026-08-01T00:00:00,美国,iOS,Acne,307.0,224.83333333333334,Organic
2026-03-01T00:00:00,美国,Android,Eye Brighten,9.387096774193548,7.032258064516129,Organic
2026-02-01T00:00:00,墨西哥,iOS,Blur,9.714285714285714,6.035714285714286,Organic
2026-01-01T00:00:00,墨西哥,iOS,Magic,63.67741935483871,36.41935483870968,Organic
2026-04-01T00:00:00,巴西,iOS,Glitter,84.36666666666666,11.7,Organic
2026-06-01T00:00:00,英国,iOS,Flawless,0.0,0.0,Organic
2026-02-01T00:00:00,墨西哥,iOS,Acne,24.071428571428573,18.714285714285715,Organic
2026-01-01T00:00:00,美国,iOS,Eraser,252.25806451612902,150.25806451612902,Organic
