月份,市场,平台,功能,进入渗透率,渠道/自然
2026-02-01T00:00:00,英国,Android,Adjust,0.06558290945526275,Organic
2026-02-01T00:00:00,巴西,iOS,Face Fix,0.05311154597905582,Organic
2026-03-01T00:00:00,美国,iOS,Filters,0.2191559619022574,Organic
2026-07-01T00:00:00,英国,iOS,Plump,0.038135923107084004,Organic
2026-07-01T00:00:00,巴西,iOS,Eye Brighten,0.020983078156142466,Organic
2026-06-01T00:00:00,巴西,Android,Stamp,0.011329388297939958,Organic
2026-04-01T00:00:00,美国,iOS,Adjust,0.07642997942862285,Organic
2026-06-01T00:00:00,英国,Android,AI Tattoo,0.025995161663433432,Organic
2026-05-01T00:00:00,巴西,Android,Reshape,0.1165717521188807,Organic
2026-01-01T00:00:00,巴西,Android,Blur,0.030490539096987134,Organic
2026-01-01T00:00:00,巴西,Android,Face,0.15138153426905926,Organic
2026-01-01T00:00:00,英国,iOS,Concealer,0.072281640029667,Organic
2026-06-01T00:00:00,墨西哥,iOS,Blur,0.03904157357727464,Organic
2026-03-01T00:00:00,英国,iOS,Preset,0.05180266453917661,Organic
2026-06-01T00:00:00,墨西哥,iOS,Resize,0.052510386801452216,Organic
2026-04-01T00:00:00,美国,iOS,Muscle,0.024824485296298097,Organic
2026-03-01T00:00:00,墨西哥,iOS,Expression,0.04727798227644802,Organic
2026-06-01T00:00:00,英国,Android,Details,0.02757944317909842,Organic
2026-07-01T00:00:00,巴西,iOS,Makeup,0.14030789251954773,Organic
2026-03-01T00:00:00,美国,Android,Resize,0.04612592225301633,Organic
2026-05-01T00:00:00,墨西哥,iOS,Body,0.16235910625089134,Organic
2026-03-01T00:00:00,巴西,Android,Resize,0.03585125842475353,Organic
2026-07-01T00:00:00,美国,iOS,Makeup,0.15193351251616455,Organic
2026-06-01T00:00:00,墨西哥,Android,Blur,0.04240298557808204,Organic
2026-01-01T00:00:00,英国,iOS,Preset,0.048258087749380216,Organic
2026-03-01T00:00:00,墨西哥,iOS,Dark Circles,0.05203270261577831,Organic
2026-05-01T00:00:00,巴西,iOS,Contour,0.013777764825863202,Organic
2026-03-01T00:00:00,美国,Android,Concealer,0.04986496277789296,Organic
2026-07-01T00:00:00,美国,iOS,AI Tattoo,0.022202744609957897,Organic
2026-03-01T00:00:00,英国,iOS,Blur,0.05435339639929414,Organic
2026-02-01T00:00:00,墨西哥,Android,Bokeh,0.03644126813796012,Organic
2026-05-01T00:00:00,墨西哥,Android,Stamp,0.017888999982841217,Organic
2026-04-01T00:00:00,美国,Android,Dark Circles,0.03693370957131743,Organic
2026-04-01T00:00:00,美国,Android,AI Retouch,0.20702325835840601,Organic
2026-07-01T00:00:00,巴西,iOS,Crop,0.058868919998317226,Organic
2026-03-01T00:00:00,美国,iOS,Contour,0.02783201882752187,Organic
2026-02-01T00:00:00,墨西哥,Android,Resize,0.043388653120827965,Organic
2026-02-01T00:00:00,巴西,Android,Adjust,0.08154118618674004,Organic
2026-03-01T00:00:00,英国,iOS,Hair,0.1575292628692562,Organic
2026-01-01T00:00:00,巴西,iOS,Stamp,0.011864702740765901,Organic
2026-06-01T00:00:00,墨西哥,Android,Acne,0.04776240124148509,Organic
2026-04-01T00:00:00,英国,Android,Matte,0.01824782895502141,Organic
2026-04-01T00:00:00,美国,Android,Smooth,0.12376558781781247,Organic
2026-01-01T00:00:00,英国,Android,Glitter,0.022134729197856227,Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Repair,0.06037568656280905,Organic
2026-02-01T00:00:00,巴西,Android,AI Tattoo,0.023776804699403298,Organic
2026-03-01T00:00:00,美国,iOS,Glitter,0.021842920440474704,Organic
2026-03-01T00:00:00,英国,iOS,Bokeh,0.013269912908401885,Organic
2026-06-01T00:00:00,巴西,Android,Prism,0.01150938793681632,Organic
2026-06-01T00:00:00,巴西,Android,Adjust,0.09821215107013315,Organic
2026-06-01T00:00:00,墨西哥,iOS,Contour,0.019710831615199827,Organic
2026-02-01T00:00:00,墨西哥,iOS,Bokeh,0.022467203021423972,Organic
2026-03-01T00:00:00,美国,iOS,Relight,0.08526429172217301,Organic
2026-02-01T00:00:00,美国,Android,Details,0.035562886023999686,Organic
2026-04-01T00:00:00,英国,Android,Eye Brighten,0.03237778236364429,Organic
2026-01-01T00:00:00,美国,iOS,Contour,0.02644929544992303,Organic
2026-06-01T00:00:00,美国,Android,Eraser,0.09433143813138989,Organic
2026-07-01T00:00:00,美国,Android,Plump,0.0305795302287164,Organic
2026-03-01T00:00:00,英国,Android,Bokeh,0.0199348169502381,Organic
2026-02-01T00:00:00,英国,Android,Eye Brighten,0.04032456877379632,Organic
2026-04-01T00:00:00,美国,iOS,Stamp,0.011117253434525659,Organic
2026-03-01T00:00:00,英国,Android,Preset,0.059855748822621284,Organic
2026-07-01T00:00:00,英国,Android,Glitter,0.020813377115703253,Organic
2026-03-01T00:00:00,墨西哥,Android,Matte,0.012057100202633304,Organic
2026-03-01T00:00:00,美国,iOS,AI Expand,0.022831729258169745,Organic
2026-07-01T00:00:00,巴西,Android,Adjust,0.11120809735579976,Organic
2026-02-01T00:00:00,墨西哥,iOS,Smooth,0.1640508006794036,Organic
2026-01-01T00:00:00,美国,iOS,Resize,0.05635671166776203,Organic
2026-01-01T00:00:00,美国,Android,Glitter,0.02679725343189522,Organic
2026-06-01T00:00:00,美国,Android,Matte,0.020254367736151878,Organic
2026-07-01T00:00:00,墨西哥,Android,Prism,0.012609634655834642,Organic
2026-02-01T00:00:00,英国,iOS,Acne,0.11174512253049132,Organic
2026-01-01T00:00:00,巴西,iOS,Contour,0.017652552841655907,Organic
2026-01-01T00:00:00,墨西哥,iOS,Mykit,0.024029281648350338,Organic
2026-07-01T00:00:00,英国,iOS,Relight,0.2022123600283676,Organic
2026-04-01T00:00:00,美国,Android,Muscle,0.027425398459447397,Organic
2026-01-01T00:00:00,墨西哥,iOS,Expression,0.046455274849980924,Organic
2026-05-01T00:00:00,巴西,Android,Contour,0.011522701126103329,Organic
2026-04-01T00:00:00,巴西,Android,Matte,0.012137580268658625,Organic
2026-05-01T00:00:00,墨西哥,iOS,Details,0.023943109992686017,Organic
2026-07-01T00:00:00,英国,iOS,Contour,0.019572928979728763,Organic
2026-05-01T00:00:00,英国,iOS,Face,0.3006806223665929,Organic
2026-06-01T00:00:00,墨西哥,Android,Glitter,0.029313112292389247,Organic
2026-01-01T00:00:00,美国,iOS,Face,0.3000764008957478,Organic
2026-01-01T00:00:00,英国,iOS,Matte,0.02359411285434509,Organic
2026-01-01T00:00:00,巴西,Android,Skin Tone,0.037793799338413744,Organic
2026-05-01T00:00:00,巴西,Android,Background,0.047325511208467265,Organic
2026-01-01T00:00:00,墨西哥,iOS,Details,0.02107873249804177,Organic
2026-02-01T00:00:00,巴西,Android,Details,0.011199723669496139,Organic
2026-04-01T00:00:00,英国,iOS,Adjust,0.09423416086768735,Organic
2026-07-01T00:00:00,墨西哥,Android,Matte,0.012297597909907056,Organic
2026-07-01T00:00:00,美国,Android,Clean Skin,0.03699713903774166,Organic
2026-01-01T00:00:00,美国,iOS,Glowup,0.08513662819732845,Organic
2026-06-01T00:00:00,英国,Android,Mykit,0.03961176783859159,Organic
2026-06-01T00:00:00,墨西哥,iOS,Face Fix,0.03830558930286913,Organic
2026-02-01T00:00:00,美国,iOS,Adjust,0.06942111228390344,Organic
2026-03-01T00:00:00,英国,Android,AI Expand,0.028226373080612547,Organic
2026-05-01T00:00:00,美国,iOS,Glitter,0.022728954236903697,Organic
2026-07-01T00:00:00,美国,iOS,Relight,0.234937370284623,Organic
2026-02-01T00:00:00,美国,iOS,Background,0.051840927965078,Organic
2026-05-01T00:00:00,美国,Android,Contour,0.02499866450176254,Organic
2026-07-01T00:00:00,巴西,iOS,Background,0.04010680769188842,Organic
2026-02-01T00:00:00,巴西,Android,Eye Brighten,0.0133432024128652,Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Retouch,0.19687334853839814,Organic
2026-04-01T00:00:00,英国,iOS,AI Image,0.06040308379153662,Organic
2026-07-01T00:00:00,英国,Android,Acne,0.07585311851046349,Organic
2026-05-01T00:00:00,美国,Android,Relight,0.09744954248414897,Organic
2026-05-01T00:00:00,美国,iOS,Relight,0.16712073072587935,Organic
2026-05-01T00:00:00,巴西,iOS,Effects,0.06709732256916563,Organic
2026-07-01T00:00:00,美国,iOS,Crop,0.03662624284037459,Organic
2026-04-01T00:00:00,墨西哥,iOS,Glowup,0.07565717038163437,Organic
2026-04-01T00:00:00,墨西哥,Android,Makeup,0.10325092389007384,Organic
2026-05-01T00:00:00,美国,Android,Brighten,0.04503862860377081,Organic
2026-06-01T00:00:00,墨西哥,Android,Teeth,0.03525192032182,Organic
2026-01-01T00:00:00,英国,iOS,AI Repair,0.031405380758163244,Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Tattoo,0.017715922654738155,Organic
2026-03-01T00:00:00,墨西哥,iOS,Adjust,0.0978794691359144,Organic
2026-03-01T00:00:00,美国,Android,Blur,0.039089603003028696,Organic
2026-03-01T00:00:00,巴西,iOS,Face,0.2841800594776821,Organic
2026-01-01T00:00:00,英国,Android,AI Expand,0.03172269093879528,Organic
2026-07-01T00:00:00,英国,Android,Skin Tone,0.07592402165880992,Organic
2026-05-01T00:00:00,墨西哥,Android,Mykit,0.03070889252145273,Organic
2026-06-01T00:00:00,巴西,Android,AI Repair,0.04974912689245987,Organic
2026-04-01T00:00:00,美国,iOS,AI Retouch,0.27792469585700824,Organic
2026-06-01T00:00:00,巴西,Android,Matte,0.008961711897228294,Organic
2026-03-01T00:00:00,墨西哥,Android,Prism,0.015579364703966935,Organic
2026-02-01T00:00:00,美国,iOS,Text,0.013074620072138804,Organic
2026-06-01T00:00:00,英国,iOS,Effects,0.07550997771498329,Organic
2026-04-01T00:00:00,巴西,iOS,Magic,0.27168163270581647,Organic
2026-02-01T00:00:00,英国,iOS,Relight,0.06656686917052453,Organic
2026-05-01T00:00:00,美国,iOS,Preset,0.06708208628013541,Organic
2026-04-01T00:00:00,美国,Android,AI Image,0.09318514283450806,Organic
2026-01-01T00:00:00,墨西哥,Android,AI Image,0.07511319849249132,Organic
2026-06-01T00:00:00,英国,Android,Body,0.0761380180754174,Organic
2026-03-01T00:00:00,墨西哥,Android,Adjust,0.06988299666802796,Organic
2026-05-01T00:00:00,墨西哥,Android,AI Replace,0.014653956277135826,Organic
2026-03-01T00:00:00,墨西哥,iOS,Body,0.1434137193007858,Organic
2026-06-01T00:00:00,墨西哥,Android,Preset,0.04803501252651521,Organic
2026-07-01T00:00:00,英国,iOS,AI Expand,0.008575088837237056,Organic
2026-02-01T00:00:00,墨西哥,iOS,Brighten,0.04286588565499428,Organic
2026-07-01T00:00:00,巴西,iOS,Effects,0.05527219778817235,Organic
2026-02-01T00:00:00,巴西,iOS,Background,0.04404268598922687,Organic
2026-01-01T00:00:00,墨西哥,iOS,Crop,0.04840733791636619,Organic
2026-05-01T00:00:00,墨西哥,Android,AI Retouch,0.1638235248133152,Organic
2026-07-01T00:00:00,巴西,iOS,Glowup,0.0450984598158605,Organic
2026-05-01T00:00:00,美国,iOS,Skin Tone,0.0995454139897936,Organic
2026-01-01T00:00:00,墨西哥,Android,AI Retouch,0.13255893024925244,Organic
2026-01-01T00:00:00,墨西哥,Android,AI Repair,0.05502156585021886,Organic
2026-01-01T00:00:00,巴西,Android,AI Expand,0.023805931738170576,Organic
2026-01-01T00:00:00,英国,Android,Hair,0.13847013621479506,Organic
2026-07-01T00:00:00,巴西,iOS,Text,0.00803596256961953,Organic
2026-06-01T00:00:00,美国,iOS,Body,0.11425403299379623,Organic
2026-05-01T00:00:00,墨西哥,Android,Body,0.09419216474680263,Organic
2026-01-01T00:00:00,巴西,Android,Brighten,0.025522301277730988,Organic
2026-02-01T00:00:00,英国,iOS,Background,0.05385054298717208,Organic
2026-02-01T00:00:00,美国,iOS,Makeup,0.15490746768343164,Organic
2026-04-01T00:00:00,英国,iOS,Plump,0.0516089985131977,Organic
2026-07-01T00:00:00,英国,Android,Preset,0.035677243380579565,Organic
2026-07-01T00:00:00,美国,iOS,Glowup,0.0877525588644969,Organic
2026-04-01T00:00:00,美国,Android,Prism,0.01689955008176076,Organic
2026-03-01T00:00:00,巴西,iOS,Stamp,0.011885779044787936,Organic
2026-01-01T00:00:00,美国,iOS,Relight,0.06213960233727539,Organic
2026-01-01T00:00:00,英国,iOS,Bokeh,0.013504319928867378,Organic
2026-05-01T00:00:00,墨西哥,Android,AI Repair,0.07534666051276252,Organic
2026-02-01T00:00:00,英国,iOS,Effects,0.056572600220892,Organic
2026-07-01T00:00:00,英国,iOS,Face Fix,0.054524470514181154,Organic
2026-05-01T00:00:00,巴西,iOS,Relight,0.165997709097024,Organic
2026-03-01T00:00:00,英国,Android,Filters,0.23553709758283445,Organic
2026-02-01T00:00:00,英国,Android,Text,0.021386434629824636,Organic
2026-03-01T00:00:00,巴西,iOS,Concealer,0.06036204616168197,Organic
2026-03-01T00:00:00,墨西哥,Android,Expression,0.03492449764901694,Organic
2026-03-01T00:00:00,英国,iOS,Smooth,0.18102287286046964,Organic
2026-04-01T00:00:00,美国,Android,AI Replace,0.03313677440442862,Organic
2026-06-01T00:00:00,英国,iOS,AI Tattoo,0.020830030755857352,Organic
2026-03-01T00:00:00,美国,Android,AI Expand,0.037303424265297924,Organic
2026-07-01T00:00:00,墨西哥,iOS,Expression,0.028192091471154625,Organic
2026-07-01T00:00:00,巴西,Android,Acne,0.06654553064606825,Organic
2026-01-01T00:00:00,巴西,iOS,Preset,0.037039911417612106,Organic
2026-01-01T00:00:00,巴西,iOS,Glitter,0.019937259445982135,Organic
2026-03-01T00:00:00,墨西哥,iOS,AI Retouch,0.20743717666817732,Organic
2026-05-01T00:00:00,美国,Android,Effects,0.08299753838727092,Organic
2026-04-01T00:00:00,英国,Android,Magic,0.2770527682576088,Organic
2026-05-01T00:00:00,英国,Android,Preset,0.053320352545158115,Organic
2026-07-01T00:00:00,美国,iOS,Effects,0.0768706111355709,Organic
2026-03-01T00:00:00,英国,iOS,Matte,0.02427344469323686,Organic
2026-05-01T00:00:00,墨西哥,iOS,Eraser,0.11879009338365931,Organic
2026-07-01T00:00:00,美国,iOS,Resize,0.05036035238188468,Organic
2026-01-01T00:00:00,英国,Android,Brighten,0.04141319027760955,Organic
2026-07-01T00:00:00,美国,Android,Skin Tone,0.05489188930413615,Organic
2026-04-01T00:00:00,巴西,iOS,Dark Circles,0.05186644878897633,Organic
2026-02-01T00:00:00,巴西,Android,Plump,0.029534658477102297,Organic
2026-06-01T00:00:00,美国,iOS,Prism,0.006727466104027057,Organic
2026-07-01T00:00:00,英国,Android,Face,0.24070289733561384,Organic
2026-03-01T00:00:00,墨西哥,Android,AI Image,0.09341625348432839,Organic
2026-07-01T00:00:00,巴西,Android,Text,0.012745924226954404,Organic
2026-05-01T00:00:00,美国,iOS,Contour,0.027093097423082118,Organic
2026-01-01T00:00:00,墨西哥,iOS,Eye Brighten,0.022461481804298224,Organic
2026-07-01T00:00:00,墨西哥,iOS,Matte,0.013453094227862101,Organic
2026-03-01T00:00:00,巴西,iOS,AI Expand,0.024461798860232174,Organic
2026-06-01T00:00:00,英国,iOS,Details,0.02134859643655478,Organic
2026-06-01T00:00:00,巴西,Android,Details,0.01008922515145316,Organic
2026-01-01T00:00:00,美国,Android,Preset,0.05861404748062139,Organic
2026-07-01T00:00:00,英国,Android,AI Expand,0.016052422834718638,Organic
2026-04-01T00:00:00,英国,iOS,Dark Circles,0.0447704564096014,Organic
2026-02-01T00:00:00,墨西哥,iOS,Filters,0.23402392483380674,Organic
2026-06-01T00:00:00,英国,Android,Reshape,0.08988128173799957,Organic
2026-03-01T00:00:00,墨西哥,iOS,AI Repair,0.037708551907110845,Organic
2026-04-01T00:00:00,英国,iOS,AI Replace,0.0165474504728881,Organic
2026-02-01T00:00:00,美国,Android,Dark Circles,0.03855371078661778,Organic
2026-02-01T00:00:00,墨西哥,Android,Filters,0.22719416537979673,Organic
2026-03-01T00:00:00,墨西哥,iOS,Eraser,0.122481277090731,Organic
2026-07-01T00:00:00,英国,iOS,Brighten,0.032399129387419436,Organic
2026-02-01T00:00:00,墨西哥,iOS,Hair,0.12690090908366713,Organic
2026-03-01T00:00:00,巴西,iOS,Brighten,0.042733375193315,Organic
2026-05-01T00:00:00,巴西,Android,Text,0.013675252691328353,Organic
2026-01-01T00:00:00,英国,iOS,Filters,0.2066395040365642,Organic
2026-01-01T00:00:00,墨西哥,iOS,Adjust,0.08767827117024292,Organic
2026-06-01T00:00:00,巴西,iOS,Adjust,0.11445666134624236,Organic
2026-02-01T00:00:00,英国,iOS,Makeup,0.16201904327127287,Organic
2026-07-01T00:00:00,英国,iOS,Teeth,0.052815978599148265,Organic
2026-04-01T00:00:00,巴西,Android,Dark Circles,0.029710262879296883,Organic
2026-06-01T00:00:00,美国,Android,AI Image,0.08224974423879693,Organic
2026-03-01T00:00:00,美国,iOS,Stamp,0.010079768927247726,Organic
2026-07-01T00:00:00,墨西哥,iOS,Dark Circles,0.028743428081235315,Organic
2026-06-01T00:00:00,墨西哥,iOS,Glowup,0.06502462012047174,Organic
2026-03-01T00:00:00,巴西,iOS,Relight,0.10776634526157812,Organic
2026-01-01T00:00:00,英国,Android,Smooth,0.1176695229293273,Organic
2026-07-01T00:00:00,美国,Android,Text,0.023686973710727227,Organic
2026-07-01T00:00:00,巴西,Android,Plump,0.03138379405256517,Organic
2026-02-01T00:00:00,墨西哥,Android,Relight,0.07614460121127117,Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Replace,0.014575433997071367,Organic
2026-02-01T00:00:00,墨西哥,iOS,Preset,0.04767411097412838,Organic
2026-04-01T00:00:00,巴西,Android,Expression,0.032263346305852356,Organic
2026-03-01T00:00:00,墨西哥,iOS,AI Tattoo,0.016247291497789033,Organic
2026-01-01T00:00:00,墨西哥,Android,Adjust,0.07053559249356318,Organic
2026-01-01T00:00:00,英国,Android,Blur,0.041782315794157567,Organic
2026-05-01T00:00:00,美国,Android,Teeth,0.061212281881909934,Organic
2026-07-01T00:00:00,英国,Android,Resize,0.03928629730274046,Organic
2026-01-01T00:00:00,美国,Android,Face,0.21064860382256248,Organic
2026-05-01T00:00:00,美国,Android,Crop,0.07209455734829812,Organic
2026-07-01T00:00:00,美国,Android,Crop,0.05616819900309848,Organic
2026-04-01T00:00:00,墨西哥,iOS,Face Fix,0.04877157909582387,Organic
2026-02-01T00:00:00,英国,Android,Skin Tone,0.08485329452522272,Organic
2026-01-01T00:00:00,美国,Android,AI Expand,0.03518589996433697,Organic
2026-06-01T00:00:00,美国,iOS,Dark Circles,0.03609797715251566,Organic
2026-02-01T00:00:00,巴西,Android,Body,0.056901792439611056,Organic
2026-03-01T00:00:00,巴西,Android,Face,0.1929276921685002,Organic
2026-01-01T00:00:00,英国,Android,Preset,0.05249414410896786,Organic
2026-07-01T00:00:00,巴西,Android,Teeth,0.04273289960155279,Organic
2026-05-01T00:00:00,墨西哥,Android,Expression,0.04167356718370766,Organic
2026-03-01T00:00:00,英国,Android,Blur,0.04690519638028575,Organic
2026-06-01T00:00:00,美国,Android,Adjust,0.07777872437511606,Organic
2026-04-01T00:00:00,英国,Android,AI Replace,0.02685048963420979,Organic
2026-04-01T00:00:00,美国,iOS,Body,0.09188732575453422,Organic
2026-04-01T00:00:00,美国,iOS,Expression,0.036533350897993574,Organic
2026-06-01T00:00:00,巴西,Android,Filters,0.23715128278331307,Organic
2026-02-01T00:00:00,巴西,iOS,Teeth,0.08490790680816489,Organic
2026-03-01T00:00:00,英国,Android,Contour,0.028762163332462776,Organic
2026-04-01T00:00:00,墨西哥,iOS,Resize,0.047409914251114384,Organic
2026-07-01T00:00:00,墨西哥,iOS,Filters,0.4197128843434937,Organic
2026-06-01T00:00:00,英国,Android,Text,0.023980623375785787,Organic
2026-02-01T00:00:00,墨西哥,iOS,Blur,0.043429857543508234,Organic
2026-04-01T00:00:00,英国,iOS,Matte,0.022946239434302733,Organic
2026-04-01T00:00:00,墨西哥,Android,Plump,0.024327335601573293,Organic
2026-04-01T00:00:00,美国,iOS,Mykit,0.02857182310159236,Organic
2026-06-01T00:00:00,美国,Android,AI Repair,0.06664976270568962,Organic
2026-06-01T00:00:00,美国,iOS,AI Repair,0.0498778237016083,Organic
2026-04-01T00:00:00,墨西哥,iOS,Skin Tone,0.08604502138352488,Organic
2026-05-01T00:00:00,英国,Android,Glowup,0.07482532003477459,Organic
2026-07-01T00:00:00,英国,iOS,Blur,0.042695620621543945,Organic
2026-06-01T00:00:00,巴西,iOS,Matte,0.01031062761271426,Organic
2026-03-01T00:00:00,英国,iOS,Magic,0.28130398149056013,Organic
2026-04-01T00:00:00,墨西哥,iOS,Concealer,0.04660693183745014,Organic
2026-05-01T00:00:00,英国,Android,Face,0.2545208037361765,Organic
2026-01-01T00:00:00,巴西,Android,Relight,0.06046538454840758,Organic
2026-04-01T00:00:00,巴西,Android,AI Repair,0.042965341838253415,Organic
2026-07-01T00:00:00,墨西哥,Android,AI Repair,0.0698484707743954,Organic
2026-02-01T00:00:00,墨西哥,Android,Magic,0.21512476910246572,Organic
2026-01-01T00:00:00,英国,Android,Filters,0.2064281719356505,Organic
2026-01-01T00:00:00,墨西哥,iOS,Body,0.1315865020303171,Organic
2026-06-01T00:00:00,英国,iOS,Mykit,0.028816409702171076,Organic
2026-04-01T00:00:00,巴西,iOS,Eraser,0.12265118578724869,Organic
