层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.圣基茨和尼维斯,圣基茨和尼维斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,146.0,132.0,144.0,110.0,163.0,150.0,128.0,141.0,147.0,149.0,184.0,176.0,153.0,149.0,14.0,10.606061,14.0,0.005816,0.000242
1.圣基茨和尼维斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,18.0,14.0,12.0,5.0,16.0,12.0,14.0,11.0,10.0,14.0,13.0,16.0,13.0,7.0,4.0,28.571429,4.0,0.001662,6.9e-05
1.圣基茨和尼维斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,5.0,,2.0,,,,,
1.圣基茨和尼维斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,18.0,14.0,10.0,5.0,15.0,11.0,12.0,11.0,9.0,12.0,12.0,11.0,13.0,5.0,4.0,28.571429,4.0,0.001662,6.9e-05
1.圣基茨和尼维斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,128.0,118.0,132.0,105.0,147.0,138.0,114.0,130.0,137.0,135.0,171.0,160.0,140.0,142.0,10.0,8.474576,10.0,0.004154,0.000173
1.圣多美和普林西比,圣多美和普林西比MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,55.0,45.0,49.0,48.0,58.0,56.0,38.0,55.0,65.0,78.0,72.0,60.0,60.0,78.0,10.0,22.222222,10.0,0.004154,0.000173
1.圣多美和普林西比.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12.0,16.0,15.0,12.0,20.0,20.0,5.0,9.0,12.0,15.0,17.0,10.0,9.0,10.0,-4.0,-25.0,-4.0,-0.001662,-6.9e-05
1.圣多美和普林西比.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,1.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,
1.圣多美和普林西比.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12.0,16.0,15.0,12.0,19.0,20.0,5.0,9.0,12.0,14.0,16.0,8.0,8.0,9.0,-4.0,-25.0,-4.0,-0.001662,-6.9e-05
1.圣多美和普林西比.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,43.0,29.0,34.0,36.0,38.0,36.0,33.0,46.0,53.0,63.0,55.0,50.0,51.0,68.0,14.0,48.275862,14.0,0.005816,0.000242
1.圣巴泰勒米岛,圣巴泰勒米岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,28.0,43.0,56.0,48.0,94.0,57.0,30.0,13.0,4.0,29.0,36.0,58.0,52.0,86.0,-15.0,-34.883721,-15.0,-0.006231,-0.00026
1.圣巴泰勒米岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3.0,,3.0,2.0,7.0,4.0,1.0,,,,1.0,1.0,2.0,3.0,,,,,
1.圣巴泰勒米岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,1.0,1.0,,,,,,1.0,,,,,,
1.圣巴泰勒米岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,3.0,,3.0,2.0,7.0,3.0,,,,,1.0,1.0,1.0,3.0,,,,,
1.圣巴泰勒米岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,25.0,,53.0,46.0,87.0,53.0,29.0,,,,35.0,57.0,50.0,83.0,,,,,
1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,145.0,158.0,169.0,138.0,200.0,183.0,155.0,217.0,168.0,194.0,234.0,194.0,205.0,181.0,-13.0,-8.227848,-13.0,-0.0054,-0.000225
1.圣文森特和格林纳丁斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17.0,12.0,13.0,17.0,25.0,15.0,20.0,17.0,15.0,13.0,22.0,14.0,12.0,15.0,5.0,41.666667,5.0,0.002077,8.7e-05
1.圣文森特和格林纳丁斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,1.0,,1.0,2.0,,,,1.0,2.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0
1.圣文森特和格林纳丁斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,16.0,11.0,13.0,16.0,23.0,15.0,20.0,17.0,14.0,11.0,22.0,13.0,12.0,12.0,5.0,45.454545,5.0,0.002077,8.7e-05
1.圣文森特和格林纳丁斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,128.0,146.0,156.0,121.0,175.0,168.0,135.0,200.0,153.0,181.0,212.0,180.0,193.0,166.0,-18.0,-12.328767,-18.0,-0.007478,-0.000312
1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1.0,,1.0,,1.0,,2.0,3.0,2.0,1.0,3.0,5.0,3.0,2.0,,,,,
1.圣皮埃尔和密克隆群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,
1.圣皮埃尔和密克隆群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.圣皮埃尔和密克隆群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,
1.圣皮埃尔和密克隆群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,0.0,,0.0,,0.0,,1.0,2.0,1.0,,,4.0,,1.0,,,,,
1.圣马力诺,圣马力诺MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,29.0,27.0,25.0,35.0,35.0,33.0,34.0,41.0,36.0,30.0,30.0,24.0,34.0,35.0,2.0,7.407407,2.0,0.000831,3.5e-05
1.圣马力诺.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3.0,3.0,3.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1.圣马力诺.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,1.0,,,1.0,2.0,1.0,,1.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0
1.圣马力诺.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1.圣马力诺.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,26.0,24.0,22.0,34.0,30.0,27.0,29.0,36.0,32.0,29.0,26.0,22.0,29.0,33.0,2.0,8.333333,2.0,0.000831,3.5e-05
1.圭亚那,圭亚那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,824.0,762.0,719.0,735.0,870.0,840.0,796.0,1084.0,774.0,845.0,874.0,805.0,869.0,899.0,62.0,8.136483,62.0,0.025756,0.001074
1.圭亚那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,128.0,130.0,114.0,123.0,195.0,119.0,105.0,94.0,70.0,91.0,76.0,78.0,71.0,71.0,-2.0,-1.538462,-2.0,-0.000831,-3.5e-05
1.圭亚那.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,10.0,15.0,18.0,16.0,15.0,5.0,9.0,1.0,7.0,6.0,2.0,5.0,7.0,4.0,-5.0,-33.333333,-5.0,-0.002077,-8.7e-05
1.圭亚那.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,118.0,115.0,96.0,107.0,180.0,114.0,96.0,93.0,63.0,85.0,74.0,73.0,64.0,67.0,3.0,2.608696,3.0,0.001246,5.2e-05
1.圭亚那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,696.0,632.0,605.0,612.0,675.0,721.0,691.0,990.0,704.0,754.0,798.0,727.0,798.0,828.0,64.0,10.126582,64.0,0.026587,0.001108
1.坦桑尼亚,坦桑尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3224.0,3262.0,3559.0,4252.0,4365.0,3536.0,3071.0,4218.0,4092.0,4254.0,4370.0,4332.0,3916.0,4149.0,-38.0,-1.164929,-38.0,-0.015786,-0.000658
1.坦桑尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,736.0,818.0,922.0,1422.0,1465.0,607.0,435.0,636.0,477.0,582.0,613.0,545.0,466.0,440.0,-82.0,-10.02445,-82.0,-0.034064,-0.00142
1.坦桑尼亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,27.0,115.0,181.0,399.0,562.0,18.0,3.0,10.0,39.0,40.0,29.0,24.0,31.0,39.0,-88.0,-76.521739,-88.0,-0.036557,-0.001524
1.坦桑尼亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,709.0,703.0,741.0,1023.0,903.0,589.0,432.0,626.0,438.0,542.0,584.0,521.0,435.0,401.0,6.0,0.853485,6.0,0.002493,0.000104
1.坦桑尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2488.0,2444.0,2637.0,2830.0,2900.0,2929.0,2636.0,3582.0,3615.0,3672.0,3757.0,3787.0,3450.0,3709.0,44.0,1.800327,44.0,0.018278,0.000762
1.埃及,埃及MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,26066.0,25223.0,25293.0,22967.0,28224.0,29883.0,31106.0,40832.0,37698.0,40583.0,40588.0,41276.0,40677.0,45750.0,843.0,3.342188,843.0,0.350196,0.014597
1.埃及.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5302.0,4714.0,4402.0,3542.0,4724.0,4543.0,5188.0,6900.0,5819.0,6582.0,6368.0,5983.0,4613.0,5756.0,588.0,12.473483,588.0,0.244265,0.010182
1.埃及.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,247.0,249.0,334.0,248.0,246.0,189.0,163.0,157.0,583.0,556.0,533.0,489.0,450.0,520.0,-2.0,-0.803213,-2.0,-0.000831,-3.5e-05
1.埃及.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,5055.0,4465.0,4068.0,3294.0,4478.0,4354.0,5025.0,6743.0,5236.0,6026.0,5835.0,5494.0,4163.0,5236.0,590.0,13.213886,590.0,0.245096,0.010216
1.埃及.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,20764.0,20509.0,20891.0,19425.0,23500.0,25340.0,25918.0,33932.0,31879.0,34001.0,34220.0,35293.0,36064.0,39994.0,255.0,1.243357,255.0,0.105931,0.004415
1.埃塞俄比亚,埃塞俄比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3487.0,3295.0,3273.0,3231.0,3846.0,4103.0,4169.0,5114.0,5232.0,5791.0,6053.0,6212.0,6809.0,7271.0,192.0,5.827011,192.0,0.07976,0.003325
1.埃塞俄比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,702.0,527.0,419.0,417.0,472.0,449.0,448.0,451.0,462.0,527.0,591.0,530.0,556.0,727.0,175.0,33.206831,175.0,0.072698,0.00303
1.埃塞俄比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,38.0,46.0,33.0,37.0,35.0,24.0,12.0,18.0,55.0,49.0,47.0,38.0,52.0,45.0,-8.0,-17.391304,-8.0,-0.003323,-0.000139
1.埃塞俄比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,664.0,481.0,386.0,380.0,437.0,425.0,436.0,433.0,407.0,478.0,544.0,492.0,504.0,682.0,183.0,38.045738,183.0,0.076021,0.003169
1.埃塞俄比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2785.0,2768.0,2854.0,2814.0,3374.0,3654.0,3721.0,4663.0,4770.0,5264.0,5462.0,5682.0,6253.0,6544.0,17.0,0.614162,17.0,0.007062,0.000294
1.基里巴斯,基里巴斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,7.0,3.0,6.0,3.0,4.0,4.0,6.0,4.0,3.0,7.0,3.0,3.0,6.0,6.0,4.0,133.333333,4.0,0.001662,6.9e-05
1.基里巴斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2.0,1.0,,,2.0,1.0,,,1.0,,,,,1.0,1.0,100.0,1.0,0.000415,1.7e-05
1.基里巴斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,,,,2.0,,,,,,,,,,,,,,
1.基里巴斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1.基里巴斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5.0,2.0,,,2.0,3.0,,,2.0,,,,,5.0,3.0,150.0,3.0,0.001246,5.2e-05
1.塔吉克斯坦,塔吉克斯坦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,734.0,658.0,694.0,647.0,802.0,805.0,837.0,951.0,911.0,1223.0,1142.0,1054.0,1151.0,1254.0,76.0,11.550152,76.0,0.031572,0.001316
1.塔吉克斯坦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,180.0,129.0,133.0,114.0,152.0,172.0,232.0,216.0,128.0,315.0,223.0,149.0,124.0,175.0,51.0,39.534884,51.0,0.021186,0.000883
1.塔吉克斯坦.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,19.0,24.0,24.0,18.0,22.0,20.0,20.0,6.0,21.0,36.0,28.0,18.0,22.0,48.0,-5.0,-20.833333,-5.0,-0.002077,-8.7e-05
1.塔吉克斯坦.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,161.0,105.0,109.0,96.0,130.0,152.0,212.0,210.0,107.0,279.0,195.0,131.0,102.0,127.0,56.0,53.333333,56.0,0.023263,0.00097
1.塔吉克斯坦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,554.0,529.0,561.0,533.0,650.0,633.0,605.0,735.0,783.0,908.0,919.0,905.0,1027.0,1079.0,25.0,4.725898,25.0,0.010385,0.000433
1.塞内加尔,塞内加尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9122.0,4279.0,3229.0,2401.0,2755.0,2712.0,2622.0,3657.0,3581.0,4006.0,3877.0,4699.0,3935.0,4458.0,4843.0,113.18065,4843.0,2.011864,0.08386
1.塞内加尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,6078.0,2181.0,1218.0,657.0,627.0,472.0,416.0,544.0,532.0,659.0,554.0,935.0,429.0,585.0,3897.0,178.679505,3897.0,1.61888,0.067479
1.塞内加尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,152.0,66.0,56.0,19.0,9.0,4.0,2.0,3.0,13.0,15.0,19.0,13.0,18.0,28.0,86.0,130.30303,86.0,0.035726,0.001489
1.塞内加尔.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,5926.0,2115.0,1162.0,638.0,618.0,468.0,414.0,541.0,519.0,644.0,535.0,922.0,411.0,557.0,3811.0,180.189125,3811.0,1.583154,0.06599
1.塞内加尔.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3044.0,2098.0,2011.0,1744.0,2128.0,2240.0,2206.0,3113.0,3049.0,3347.0,3323.0,3764.0,3506.0,3873.0,946.0,45.090562,946.0,0.392984,0.016381
1.塞尔维亚,塞尔维亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,40065.0,37960.0,37343.0,35180.0,41115.0,41134.0,40416.0,54314.0,41893.0,45810.0,44617.0,46475.0,46941.0,44561.0,2105.0,5.545311,2105.0,0.874453,0.036449
1.塞尔维亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,4140.0,3602.0,3496.0,2999.0,3878.0,3834.0,3449.0,3218.0,1664.0,2091.0,1947.0,2092.0,2121.0,1872.0,538.0,14.936147,538.0,0.223494,0.009316
1.塞尔维亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,95.0,89.0,106.0,67.0,93.0,65.0,44.0,22.0,77.0,97.0,102.0,103.0,68.0,72.0,6.0,6.741573,6.0,0.002493,0.000104
1.塞尔维亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,4045.0,3513.0,3390.0,2932.0,3785.0,3769.0,3405.0,3196.0,1587.0,1994.0,1845.0,1989.0,2053.0,1800.0,532.0,15.143752,532.0,0.221002,0.009212
1.塞尔维亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,35925.0,34358.0,33847.0,32181.0,37237.0,37300.0,36967.0,51096.0,40229.0,43719.0,42670.0,44383.0,44820.0,42689.0,1567.0,4.560801,1567.0,0.650958,0.027134
1.塞拉利昂,塞拉利昂MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,851.0,837.0,743.0,804.0,868.0,883.0,795.0,986.0,836.0,962.0,916.0,969.0,993.0,1030.0,14.0,1.67264,14.0,0.005816,0.000242
1.塞拉利昂.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,261.0,242.0,172.0,168.0,172.0,180.0,156.0,216.0,159.0,178.0,156.0,165.0,151.0,161.0,19.0,7.85124,19.0,0.007893,0.000329
1.塞拉利昂.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,10.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,7.0,7.0,8.0,10.0,15.0,6.0,150.0,6.0,0.002493,0.000104
1.塞拉利昂.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,251.0,238.0,169.0,164.0,169.0,178.0,153.0,213.0,156.0,171.0,149.0,157.0,141.0,146.0,13.0,5.462185,13.0,0.0054,0.000225
1.塞拉利昂.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,590.0,595.0,571.0,636.0,696.0,703.0,639.0,770.0,677.0,784.0,760.0,804.0,842.0,869.0,-5.0,-0.840336,-5.0,-0.002077,-8.7e-05
1.塞浦路斯,塞浦路斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5513.0,4615.0,3964.0,3904.0,4234.0,4605.0,4624.0,7548.0,7809.0,8904.0,8801.0,8237.0,7603.0,6638.0,898.0,19.458288,898.0,0.373044,0.015549
1.塞浦路斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,551.0,445.0,352.0,343.0,451.0,501.0,446.0,424.0,350.0,550.0,511.0,461.0,437.0,379.0,106.0,23.820225,106.0,0.044034,0.001835
1.塞浦路斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,43.0,40.0,43.0,32.0,27.0,24.0,31.0,14.0,55.0,102.0,81.0,87.0,77.0,58.0,3.0,7.5,3.0,0.001246,5.2e-05
1.塞浦路斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,508.0,405.0,309.0,311.0,424.0,477.0,415.0,410.0,295.0,448.0,430.0,374.0,360.0,321.0,103.0,25.432099,103.0,0.042788,0.001784
1.塞浦路斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4962.0,4170.0,3612.0,3561.0,3783.0,4104.0,4178.0,7124.0,7459.0,8354.0,8290.0,7776.0,7166.0,6259.0,792.0,18.992806,792.0,0.32901,0.013714
1.塞舌尔,塞舌尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,331.0,292.0,258.0,298.0,318.0,318.0,292.0,337.0,348.0,313.0,319.0,332.0,319.0,377.0,39.0,13.356164,39.0,0.016201,0.000675
1.塞舌尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,33.0,28.0,24.0,31.0,44.0,34.0,34.0,30.0,19.0,23.0,17.0,23.0,30.0,32.0,5.0,17.857143,5.0,0.002077,8.7e-05
1.塞舌尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,7.0,9.0,3.0,7.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0
1.塞舌尔.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,30.0,25.0,22.0,30.0,41.0,31.0,31.0,29.0,12.0,14.0,14.0,16.0,14.0,14.0,5.0,20.0,5.0,0.002077,8.7e-05
1.塞舌尔.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,298.0,264.0,234.0,267.0,274.0,284.0,258.0,307.0,329.0,290.0,302.0,309.0,289.0,345.0,34.0,12.878788,34.0,0.014124,0.000589
1.墨西哥,墨西哥MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,140233.0,188637.0,154635.0,108111.0,161028.0,190268.0,158977.0,167103.0,132015.0,140414.0,142672.0,139031.0,149396.0,146127.0,-48404.0,-25.659865,-48404.0,-20.107842,-0.838145
1.墨西哥.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,42711.0,91511.0,58954.0,15886.0,56198.0,85178.0,61009.0,28802.0,22736.0,26423.0,25649.0,24488.0,31868.0,32660.0,-48800.0,-53.326922,-48800.0,-20.272347,-0.845002
1.墨西哥.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,28406.0,72370.0,45074.0,6444.0,35253.0,46670.0,20192.0,4825.0,15829.0,17346.0,16646.0,15625.0,21627.0,23059.0,-43964.0,-60.748929,-43964.0,-18.263391,-0.761264
1.墨西哥.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,14305.0,19141.0,13880.0,9442.0,20945.0,38508.0,40817.0,23977.0,6907.0,9077.0,9003.0,8863.0,10241.0,9601.0,-4836.0,-25.265138,-4836.0,-2.008956,-0.083738
1.墨西哥.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,97522.0,97126.0,95681.0,92225.0,104830.0,105090.0,97968.0,138301.0,109279.0,113991.0,117023.0,114543.0,117528.0,113467.0,396.0,0.407718,396.0,0.164505,0.006857
1.多哥,多哥MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,965.0,509.0,416.0,441.0,510.0,586.0,590.0,811.0,616.0,741.0,805.0,756.0,759.0,783.0,456.0,89.587426,456.0,0.18943,0.007896
1.多哥.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,530.0,231.0,87.0,89.0,118.0,105.0,123.0,165.0,98.0,157.0,204.0,100.0,77.0,67.0,299.0,129.437229,299.0,0.12421,0.005177
1.多哥.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,7.0,3.0,10.0,4.0,1.0,5.0,2.0,2.0,11.0,14.0,10.0,8.0,9.0,10.0,4.0,133.333333,4.0,0.001662,6.9e-05
1.多哥.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,523.0,228.0,77.0,85.0,117.0,100.0,121.0,163.0,87.0,143.0,194.0,92.0,68.0,57.0,295.0,129.385965,295.0,0.122548,0.005108
1.多哥.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,435.0,278.0,329.0,352.0,392.0,481.0,467.0,646.0,518.0,584.0,601.0,656.0,682.0,716.0,157.0,56.47482,157.0,0.06522,0.002719
1.多米尼克,多米尼克MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,83.0,82.0,77.0,123.0,96.0,96.0,74.0,137.0,92.0,106.0,98.0,97.0,91.0,123.0,1.0,1.219512,1.0,0.000415,1.7e-05
